rule_label,lhs,rhs,row_index_1,row_index_2,datetime_1,datetime_2,station_1,station_2,month_1,month_2,time_slot_1,time_slot_2,rhs_value_1,rhs_value_2,rhs_abs_diff,PM2.5_1,PM2.5_2,NO2_1,NO2_2
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,4949,50019,2013-06-16 04:00:00,2016-03-06 16:00:00,Aotizhongxin,Aotizhongxin,2013-06,2016-03,night,afternoon,139.0,335.0,196.0,118.0,123.0,70.0,63.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,8593,51852,2013-09-04 13:00:00,2016-04-16 06:00:00,Changping,Changping,2013-09,2016-04,afternoon,morning,28.0,221.0,193.0,56.0,66.0,34.0,32.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,690,27626,2013-03-15 12:00:00,2014-10-29 13:00:00,Aotizhongxin,Aotizhongxin,2013-03,2014-10,afternoon,afternoon,331.0,138.0,193.0,110.0,108.0,91.0,87.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17290,62863,2014-03-17 09:00:00,2016-12-10 23:00:00,Changping,Changping,2014-03,2016-12,morning,evening,264.0,73.0,191.0,49.0,47.0,79.0,70.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,14464,34368,2014-01-14 00:00:00,2015-03-30 09:00:00,Aotizhongxin,Aotizhongxin,2014-01,2015-03,night,morning,183.0,373.0,190.0,145.0,140.0,108.0,104.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,34353,61726,2015-03-30 01:00:00,2016-11-16 21:00:00,Aotizhongxin,Aotizhongxin,2015-03,2016-11,night,evening,372.0,182.0,190.0,137.0,133.0,124.0,118.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,2621,43728,2013-04-26 09:00:00,2015-10-23 21:00:00,Aotizhongxin,Aotizhongxin,2013-04,2015-10,morning,evening,263.0,74.0,189.0,84.0,74.0,102.0,93.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,11027,34353,2013-10-26 21:00:00,2015-03-30 01:00:00,Aotizhongxin,Aotizhongxin,2013-10,2015-03,evening,night,184.0,372.0,188.0,131.0,137.0,123.0,124.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,690,18520,2013-03-15 12:00:00,2014-04-12 04:00:00,Aotizhongxin,Aotizhongxin,2013-03,2014-04,afternoon,night,331.0,143.0,188.0,110.0,105.0,91.0,88.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17290,62653,2014-03-17 09:00:00,2016-12-06 12:00:00,Changping,Changping,2014-03,2016-12,morning,afternoon,264.0,76.0,188.0,49.0,59.0,79.0,77.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,24502,34394,2014-08-21 11:00:00,2015-03-30 22:00:00,Aotizhongxin,Aotizhongxin,2014-08,2015-03,morning,evening,172.0,360.0,188.0,172.0,180.0,74.0,74.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,690,45698,2013-03-15 12:00:00,2015-12-05 01:00:00,Aotizhongxin,Aotizhongxin,2013-03,2015-12,afternoon,night,331.0,144.0,187.0,110.0,111.0,91.0,97.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,13825,54272,2013-12-31 12:00:00,2016-06-07 12:00:00,Aotizhongxin,Aotizhongxin,2013-12,2016-06,afternoon,afternoon,274.0,89.0,185.0,33.0,37.0,8.0,18.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,35140,56914,2015-04-16 03:00:00,2016-08-03 15:00:00,Aotizhongxin,Aotizhongxin,2015-04,2016-08,night,afternoon,219.0,35.0,184.0,30.0,35.0,7.0,14.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,7555,51538,2013-08-13 05:00:00,2016-04-08 22:00:00,Aotizhongxin,Aotizhongxin,2013-08,2016-04,night,evening,55.0,239.0,184.0,80.0,76.0,47.0,37.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,30823,34368,2015-01-12 11:00:00,2015-03-30 09:00:00,Aotizhongxin,Aotizhongxin,2015-01,2015-03,morning,morning,189.0,373.0,184.0,145.0,140.0,99.0,104.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,19172,57022,2014-04-25 20:00:00,2016-08-05 22:00:00,Aotizhongxin,Aotizhongxin,2014-04,2016-08,evening,evening,287.0,105.0,182.0,115.0,105.0,38.0,33.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,6311,17120,2013-07-17 00:00:00,2014-03-13 20:00:00,Changping,Changping,2013-07,2014-03,night,evening,5.0,186.0,181.0,11.0,17.0,10.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,893,17120,2013-03-19 18:00:00,2014-03-13 20:00:00,Changping,Changping,2013-03,2014-03,evening,evening,6.0,186.0,180.0,23.0,17.0,14.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,35140,52793,2015-04-16 03:00:00,2016-05-06 14:00:00,Aotizhongxin,Aotizhongxin,2015-04,2016-05,night,afternoon,219.0,39.0,180.0,30.0,39.0,7.0,10.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,690,1178,2013-03-15 12:00:00,2013-03-25 22:00:00,Aotizhongxin,Aotizhongxin,2013-03,2013-03,afternoon,evening,331.0,151.0,180.0,110.0,109.0,91.0,94.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,5018,17120,2013-06-17 14:00:00,2014-03-13 20:00:00,Changping,Changping,2013-06,2014-03,afternoon,evening,6.0,186.0,180.0,14.0,17.0,8.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,690,60663,2013-03-15 12:00:00,2016-10-24 22:00:00,Aotizhongxin,Aotizhongxin,2013-03,2016-10,afternoon,evening,331.0,152.0,179.0,110.0,105.0,91.0,88.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,50850,2014-03-13 20:00:00,2016-03-25 04:00:00,Changping,Changping,2014-03,2016-03,evening,night,186.0,7.0,179.0,17.0,7.0,17.0,21.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,45288,2014-03-13 20:00:00,2015-11-26 04:00:00,Changping,Changping,2014-03,2015-11,evening,night,186.0,7.0,179.0,17.0,7.0,17.0,10.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,34368,44204,2015-03-30 09:00:00,2015-11-03 03:00:00,Aotizhongxin,Aotizhongxin,2015-03,2015-11,morning,night,373.0,195.0,178.0,140.0,143.0,104.0,113.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,14145,34394,2014-01-07 08:00:00,2015-03-30 22:00:00,Aotizhongxin,Aotizhongxin,2014-01,2015-03,morning,evening,182.0,360.0,178.0,175.0,180.0,79.0,74.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,19172,31447,2014-04-25 20:00:00,2015-01-25 13:00:00,Aotizhongxin,Aotizhongxin,2014-04,2015-01,evening,afternoon,287.0,109.0,178.0,115.0,105.0,38.0,47.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,391,690,2013-03-09 06:00:00,2013-03-15 12:00:00,Aotizhongxin,Aotizhongxin,2013-03,2013-03,morning,afternoon,153.0,331.0,178.0,110.0,110.0,83.0,91.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,50820,2014-03-13 20:00:00,2016-03-24 13:00:00,Changping,Changping,2014-03,2016-03,evening,afternoon,186.0,8.0,178.0,17.0,8.0,17.0,24.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,41257,2014-03-13 20:00:00,2015-08-28 04:00:00,Changping,Changping,2014-03,2015-08,evening,night,186.0,8.0,178.0,17.0,7.0,17.0,19.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,6837,49984,2013-07-28 07:00:00,2016-03-05 22:00:00,Aotizhongxin,Aotizhongxin,2013-07,2016-03,morning,evening,40.0,217.0,177.0,63.0,63.0,58.0,49.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,49615,2014-03-13 20:00:00,2016-02-27 01:00:00,Changping,Changping,2014-03,2016-02,evening,night,186.0,10.0,176.0,17.0,7.0,17.0,22.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,37289,50019,2015-06-02 00:00:00,2016-03-06 16:00:00,Aotizhongxin,Aotizhongxin,2015-06,2016-03,night,afternoon,159.0,335.0,176.0,121.0,123.0,55.0,63.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17290,43323,2014-03-17 09:00:00,2015-10-15 08:00:00,Changping,Changping,2014-03,2015-10,morning,morning,264.0,88.0,176.0,49.0,56.0,79.0,76.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,24032,2014-03-13 20:00:00,2014-08-11 15:00:00,Changping,Changping,2014-03,2014-08,evening,afternoon,186.0,10.0,176.0,17.0,10.0,17.0,25.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,65580,2014-03-13 20:00:00,2017-02-06 15:00:00,Changping,Changping,2014-03,2017-02,evening,afternoon,186.0,10.0,176.0,17.0,10.0,17.0,16.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,690,35726,2013-03-15 12:00:00,2015-04-29 06:00:00,Aotizhongxin,Aotizhongxin,2013-03,2015-04,afternoon,morning,331.0,155.0,176.0,110.0,116.0,91.0,89.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,33455,2014-03-13 20:00:00,2015-03-10 13:00:00,Changping,Changping,2014-03,2015-03,evening,afternoon,186.0,10.0,176.0,17.0,9.0,17.0,10.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,33437,2014-03-13 20:00:00,2015-03-10 04:00:00,Changping,Changping,2014-03,2015-03,evening,night,186.0,10.0,176.0,17.0,8.0,17.0,22.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,56445,2014-03-13 20:00:00,2016-07-23 21:00:00,Changping,Changping,2014-03,2016-07,evening,evening,186.0,10.0,176.0,17.0,10.0,17.0,14.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,14182,17120,2014-01-08 02:00:00,2014-03-13 20:00:00,Changping,Changping,2014-01,2014-03,night,evening,11.0,186.0,175.0,12.0,17.0,10.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,41245,2014-03-13 20:00:00,2015-08-27 22:00:00,Changping,Changping,2014-03,2015-08,evening,evening,186.0,11.0,175.0,17.0,11.0,17.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,38518,2014-03-13 20:00:00,2015-06-29 20:00:00,Changping,Changping,2014-03,2015-06,evening,evening,186.0,11.0,175.0,17.0,11.0,17.0,22.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,19172,38363,2014-04-25 20:00:00,2015-06-26 12:00:00,Aotizhongxin,Aotizhongxin,2014-04,2015-06,evening,afternoon,287.0,113.0,174.0,115.0,113.0,38.0,35.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,60550,2014-03-13 20:00:00,2016-10-22 12:00:00,Changping,Changping,2014-03,2016-10,evening,afternoon,186.0,12.0,174.0,17.0,12.0,17.0,12.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,7912,15600,2013-08-20 17:00:00,2014-02-07 17:00:00,Aotizhongxin,Aotizhongxin,2013-08,2014-02,afternoon,afternoon,238.0,64.0,174.0,88.0,84.0,60.0,54.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,27747,2014-03-13 20:00:00,2014-11-01 02:00:00,Changping,Changping,2014-03,2014-11,evening,night,186.0,12.0,174.0,17.0,12.0,17.0,25.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,5648,17120,2013-07-02 11:00:00,2014-03-13 20:00:00,Changping,Changping,2013-07,2014-03,morning,evening,12.0,186.0,174.0,17.0,17.0,9.8544,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,13825,33090,2013-12-31 12:00:00,2015-03-02 14:00:00,Aotizhongxin,Aotizhongxin,2013-12,2015-03,afternoon,afternoon,274.0,100.0,174.0,33.0,25.0,8.0,13.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,61322,2014-03-13 20:00:00,2016-11-08 03:00:00,Changping,Changping,2014-03,2016-11,evening,night,186.0,13.0,173.0,17.0,13.0,17.0,18.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,24974,51538,2014-08-31 13:00:00,2016-04-08 22:00:00,Aotizhongxin,Aotizhongxin,2014-08,2016-04,afternoon,evening,66.0,239.0,173.0,66.0,76.0,29.0,37.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,26911,2014-03-13 20:00:00,2014-10-13 15:00:00,Changping,Changping,2014-03,2014-10,evening,afternoon,186.0,13.0,173.0,17.0,13.0,17.0,14.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,11774,13825,2013-11-16 07:00:00,2013-12-31 12:00:00,Aotizhongxin,Aotizhongxin,2013-11,2013-12,morning,afternoon,101.0,274.0,173.0,40.0,33.0,18.0,8.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,64842,2014-03-13 20:00:00,2017-01-22 01:00:00,Changping,Changping,2014-03,2017-01,evening,night,186.0,13.0,173.0,17.0,12.0,17.0,20.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,11029,34353,2013-10-26 22:00:00,2015-03-30 01:00:00,Aotizhongxin,Aotizhongxin,2013-10,2015-03,evening,night,199.0,372.0,173.0,131.0,137.0,122.0,124.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,53081,2014-03-13 20:00:00,2016-05-12 16:00:00,Changping,Changping,2014-03,2016-05,evening,afternoon,186.0,13.0,173.0,17.0,13.0,17.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,28524,2014-03-13 20:00:00,2014-11-17 11:00:00,Changping,Changping,2014-03,2014-11,evening,morning,186.0,14.0,172.0,17.0,13.0,17.0,16.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,45278,2014-03-13 20:00:00,2015-11-25 23:00:00,Changping,Changping,2014-03,2015-11,evening,evening,186.0,14.0,172.0,17.0,14.0,17.0,21.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,15556,35571,2014-02-06 19:00:00,2015-04-25 22:00:00,Aotizhongxin,Aotizhongxin,2014-02,2015-04,evening,evening,84.0,256.0,172.0,92.0,96.0,59.0,54.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,19390,2014-03-13 20:00:00,2014-05-03 03:00:00,Changping,Changping,2014-03,2014-05,evening,night,186.0,15.0,171.0,17.0,12.0,17.0,23.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17290,62087,2014-03-17 09:00:00,2016-11-24 11:00:00,Changping,Changping,2014-03,2016-11,morning,morning,264.0,93.0,171.0,49.0,51.0,79.0,74.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,19779,2014-03-13 20:00:00,2014-05-11 10:00:00,Changping,Changping,2014-03,2014-05,evening,morning,186.0,15.0,171.0,17.0,15.0,17.0,20.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,48103,2014-03-13 20:00:00,2016-01-25 07:00:00,Changping,Changping,2014-03,2016-01,evening,morning,186.0,15.0,171.0,17.0,15.0,17.0,20.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,15099,17120,2014-01-28 01:00:00,2014-03-13 20:00:00,Changping,Changping,2014-01,2014-03,night,evening,15.0,186.0,171.0,12.0,17.0,17.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,61313,2014-03-13 20:00:00,2016-11-07 22:00:00,Changping,Changping,2014-03,2016-11,evening,evening,186.0,15.0,171.0,17.0,15.0,17.0,13.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,26625,2014-03-13 20:00:00,2014-10-05 23:00:00,Changping,Changping,2014-03,2014-10,evening,evening,186.0,15.0,171.0,17.0,15.0,17.0,21.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,12147,17120,2013-11-25 07:00:00,2014-03-13 20:00:00,Changping,Changping,2013-11,2014-03,morning,evening,15.0,186.0,171.0,8.0,17.0,13.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,30545,2014-03-13 20:00:00,2015-01-06 15:00:00,Changping,Changping,2014-03,2015-01,evening,afternoon,186.0,16.0,170.0,17.0,8.0,17.0,15.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,58597,2014-03-13 20:00:00,2016-09-09 13:00:00,Changping,Changping,2014-03,2016-09,evening,afternoon,186.0,16.0,170.0,17.0,12.0,17.0,19.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,34553,2014-03-13 20:00:00,2015-04-03 12:00:00,Changping,Changping,2014-03,2015-04,evening,afternoon,186.0,16.0,170.0,17.0,16.0,17.0,12.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,21699,51538,2014-06-21 18:00:00,2016-04-08 22:00:00,Aotizhongxin,Aotizhongxin,2014-06,2016-04,evening,evening,69.0,239.0,170.0,69.0,76.0,32.0,37.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,38593,2014-03-13 20:00:00,2015-07-01 10:00:00,Changping,Changping,2014-03,2015-07,evening,morning,186.0,16.0,170.0,17.0,16.0,17.0,12.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,13031,17120,2013-12-14 11:00:00,2014-03-13 20:00:00,Changping,Changping,2013-12,2014-03,morning,evening,16.0,186.0,170.0,16.0,17.0,19.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,12988,17120,2013-12-13 06:00:00,2014-03-13 20:00:00,Changping,Changping,2013-12,2014-03,morning,evening,17.0,186.0,169.0,17.0,17.0,24.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,14208,17120,2014-01-08 15:00:00,2014-03-13 20:00:00,Changping,Changping,2014-01,2014-03,afternoon,evening,17.0,186.0,169.0,17.0,17.0,20.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,49577,2014-03-13 20:00:00,2016-02-26 06:00:00,Changping,Changping,2014-03,2016-02,evening,morning,186.0,17.0,169.0,17.0,12.0,17.0,26.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,47490,2014-03-13 20:00:00,2016-01-12 07:00:00,Changping,Changping,2014-03,2016-01,evening,morning,186.0,17.0,169.0,17.0,14.0,17.0,24.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,52835,2014-03-13 20:00:00,2016-05-07 11:00:00,Changping,Changping,2014-03,2016-05,evening,morning,186.0,17.0,169.0,17.0,13.0,17.0,18.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,49295,2014-03-13 20:00:00,2016-02-20 05:00:00,Changping,Changping,2014-03,2016-02,evening,night,186.0,17.0,169.0,17.0,8.0,17.0,23.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,28530,2014-03-13 20:00:00,2014-11-17 14:00:00,Changping,Changping,2014-03,2014-11,evening,afternoon,186.0,17.0,169.0,17.0,8.0,17.0,12.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,29502,2014-03-13 20:00:00,2014-12-08 02:00:00,Changping,Changping,2014-03,2014-12,evening,night,186.0,17.0,169.0,17.0,16.0,17.0,24.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,31653,2014-03-13 20:00:00,2015-01-30 02:00:00,Changping,Changping,2014-03,2015-01,evening,night,186.0,17.0,169.0,17.0,10.0,17.0,14.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,16832,17290,2014-03-07 20:00:00,2014-03-17 09:00:00,Changping,Changping,2014-03,2014-03,evening,morning,96.0,264.0,168.0,58.0,49.0,86.0,79.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,15508,35571,2014-02-05 19:00:00,2015-04-25 22:00:00,Aotizhongxin,Aotizhongxin,2014-02,2015-04,evening,evening,88.0,256.0,168.0,86.0,96.0,46.0,54.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,20993,35571,2014-06-06 07:00:00,2015-04-25 22:00:00,Aotizhongxin,Aotizhongxin,2014-06,2015-04,morning,evening,88.0,256.0,168.0,88.0,96.0,47.0,54.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,66474,2014-03-13 20:00:00,2017-02-25 21:00:00,Changping,Changping,2014-03,2017-02,evening,evening,186.0,19.0,167.0,17.0,16.0,17.0,16.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,26082,2014-03-13 20:00:00,2014-09-24 14:00:00,Changping,Changping,2014-03,2014-09,evening,afternoon,186.0,19.0,167.0,17.0,19.0,17.0,11.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,690,28797,2013-03-15 12:00:00,2014-11-23 07:00:00,Aotizhongxin,Aotizhongxin,2013-03,2014-11,afternoon,morning,331.0,164.0,167.0,110.0,109.0,91.0,93.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,51538,53200,2016-04-08 22:00:00,2016-05-15 05:00:00,Aotizhongxin,Aotizhongxin,2016-04,2016-05,evening,night,239.0,72.0,167.0,76.0,72.0,37.0,40.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,19172,59669,2014-04-25 20:00:00,2016-10-03 14:00:00,Aotizhongxin,Aotizhongxin,2014-04,2016-10,evening,afternoon,287.0,120.0,167.0,115.0,120.0,38.0,31.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,10244,35251,2013-10-09 20:00:00,2015-04-18 11:00:00,Changping,Changping,2013-10,2015-04,evening,morning,177.0,344.0,167.0,165.0,158.0,95.0,86.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,57119,2014-03-13 20:00:00,2016-08-07 23:00:00,Changping,Changping,2014-03,2016-08,evening,evening,186.0,19.0,167.0,17.0,16.0,17.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,41444,2014-03-13 20:00:00,2015-09-01 02:00:00,Changping,Changping,2014-03,2015-09,evening,night,186.0,19.0,167.0,17.0,19.0,17.0,27.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,8694,51538,2013-09-06 17:00:00,2016-04-08 22:00:00,Aotizhongxin,Aotizhongxin,2013-09,2016-04,afternoon,evening,73.0,239.0,166.0,66.0,76.0,44.0,37.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,2909,54385,2013-05-03 08:00:00,2016-06-09 21:00:00,Aotizhongxin,Aotizhongxin,2013-05,2016-06,morning,evening,34.0,200.0,166.0,47.0,51.0,26.0,22.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,51882,2014-03-13 20:00:00,2016-04-16 21:00:00,Changping,Changping,2014-03,2016-04,evening,evening,186.0,20.0,166.0,17.0,8.0,17.0,11.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,31996,2014-03-13 20:00:00,2015-02-06 14:00:00,Changping,Changping,2014-03,2015-02,evening,afternoon,186.0,21.0,165.0,17.0,18.0,17.0,16.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,45163,51852,2015-11-23 11:00:00,2016-04-16 06:00:00,Changping,Changping,2015-11,2016-04,morning,morning,56.0,221.0,165.0,56.0,66.0,38.0,32.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,41705,2014-03-13 20:00:00,2015-09-06 14:00:00,Changping,Changping,2014-03,2015-09,evening,afternoon,186.0,21.0,165.0,17.0,11.0,17.0,18.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,21625,35571,2014-06-19 18:00:00,2015-04-25 22:00:00,Aotizhongxin,Aotizhongxin,2014-06,2015-04,evening,evening,91.0,256.0,165.0,91.0,96.0,47.0,54.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,31838,62182,2015-02-03 04:00:00,2016-11-26 12:00:00,Changping,Changping,2015-02,2016-11,night,afternoon,193.0,358.0,165.0,193.0,195.0,99.0,101.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,42307,2014-03-13 20:00:00,2015-09-19 14:00:00,Changping,Changping,2014-03,2015-09,evening,afternoon,186.0,21.0,165.0,17.0,7.0,17.0,21.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,5016,17120,2013-06-17 13:00:00,2014-03-13 20:00:00,Changping,Changping,2013-06,2014-03,afternoon,evening,22.0,186.0,164.0,22.0,17.0,16.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,14978,17120,2014-01-25 05:00:00,2014-03-13 20:00:00,Changping,Changping,2014-01,2014-03,night,evening,22.0,186.0,164.0,12.0,17.0,12.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,22850,51538,2014-07-15 23:00:00,2016-04-08 22:00:00,Aotizhongxin,Aotizhongxin,2014-07,2016-04,evening,evening,75.0,239.0,164.0,75.0,76.0,38.0,37.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,3759,22862,2013-05-21 08:00:00,2014-07-16 05:00:00,Aotizhongxin,Aotizhongxin,2013-05,2014-07,morning,night,235.0,71.0,164.0,79.0,71.0,89.0,88.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,1978,17120,2013-04-11 18:00:00,2014-03-13 20:00:00,Changping,Changping,2013-04,2014-03,evening,evening,22.0,186.0,164.0,8.0,17.0,10.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,38668,2014-03-13 20:00:00,2015-07-03 00:00:00,Changping,Changping,2014-03,2015-07,evening,night,186.0,22.0,164.0,17.0,7.0,17.0,19.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,3144,25199,2013-05-08 06:00:00,2014-09-05 20:00:00,Aotizhongxin,Aotizhongxin,2013-05,2014-09,morning,evening,86.0,249.0,163.0,117.0,125.0,50.0,54.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,14757,17120,2014-01-20 07:00:00,2014-03-13 20:00:00,Changping,Changping,2014-01,2014-03,morning,evening,23.0,186.0,163.0,8.0,17.0,20.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,35571,39462,2015-04-25 22:00:00,2015-07-20 01:00:00,Aotizhongxin,Aotizhongxin,2015-04,2015-07,evening,night,256.0,93.0,163.0,96.0,93.0,54.0,63.0
