datetime,station,hour,PM2.5,PM10,NO2,O3,TEMP,DEWP,WSPM,time_slot
2013-10-27 05:00:00,Changping,5,79.0,88.0,57.0,8.568,3.7,0.4,0.5,night
2013-10-27 06:00:00,Aotizhongxin,6,111.0,116.0,78.0,1.0,3.6,2.3,0.0,morning
2013-10-27 06:00:00,Changping,6,84.0,97.0,60.0,5.9976,4.0,0.3,0.6,morning
2013-10-27 07:00:00,Aotizhongxin,7,90.0,116.0,78.0,1.0,5.0,3.2,1.0,morning
2013-10-27 07:00:00,Changping,7,81.0,92.0,61.0,4.4982,5.7,1.0,0.0,morning
2013-10-27 08:00:00,Aotizhongxin,8,83.0,105.0,70.0,1.0,8.2,3.0,1.6,morning
2013-10-27 08:00:00,Changping,8,82.0,92.0,60.0,3.8556,9.4,1.8,0.9,morning
2013-10-27 09:00:00,Aotizhongxin,9,92.0,138.0,73.0,1.0,10.9,3.0,1.4,morning
2013-10-27 09:00:00,Changping,9,94.0,139.0,67.0,4.0698,11.1,1.6,0.5,morning
2013-10-27 10:00:00,Aotizhongxin,10,132.0,138.0,74.0,3.0,12.4,3.3,1.7,morning
2013-10-27 10:00:00,Changping,10,117.0,193.0,83.0,2.3562,13.0,1.9,0.9,morning
2013-10-27 11:00:00,Aotizhongxin,11,179.0,224.0,102.0,5.0,13.5,3.6,1.3,morning
2013-10-27 11:00:00,Changping,11,117.0,193.0,95.0,4.9266,14.3,1.9,1.4,morning
2013-10-27 12:00:00,Aotizhongxin,12,197.0,235.0,102.0,8.0,15.0,4.4,0.2,afternoon
2013-10-27 12:00:00,Changping,12,126.0,158.0,87.0,17.136,15.1,2.3,1.4,afternoon
2013-10-27 13:00:00,Aotizhongxin,13,197.0,243.0,132.0,8.0,15.9,4.3,1.2,afternoon
2013-10-27 13:00:00,Changping,13,149.0,158.0,65.0,46.6956,15.6,3.1,0.5,afternoon
2013-10-27 14:00:00,Aotizhongxin,14,222.0,244.0,153.0,8.0,16.0,4.1,1.2,afternoon
2013-10-27 14:00:00,Changping,14,150.0,174.0,68.0,55.2636,15.8,2.6,2.1,afternoon
2013-10-27 15:00:00,Aotizhongxin,15,231.0,248.0,156.0,12.0,14.5,5.6,1.0,afternoon
2013-10-27 15:00:00,Changping,15,179.0,174.0,87.0,53.9784,15.1,3.2,0.8,afternoon
2013-10-27 16:00:00,Aotizhongxin,16,231.0,285.0,174.0,5.0,12.5,6.3,0.0,afternoon
2013-10-27 16:00:00,Changping,16,179.0,211.0,101.0,50.7654,14.2,3.3,0.8,afternoon
2013-10-27 17:00:00,Aotizhongxin,17,244.0,260.0,174.0,5.0,10.0,6.5,0.1,afternoon
2013-10-27 17:00:00,Changping,17,219.0,237.0,122.0,36.6282,12.6,4.3,0.6,afternoon
2013-10-27 18:00:00,Aotizhongxin,18,238.0,258.0,167.0,1.0,8.6,6.6,0.0,evening
2013-10-27 18:00:00,Changping,18,219.0,237.0,142.0,15.6366,10.8,4.0,0.0,evening
2013-10-27 19:00:00,Aotizhongxin,19,256.0,294.0,162.0,1.0,7.7,6.5,0.0,evening
2013-10-27 19:00:00,Changping,19,250.0,281.0,142.0,0.6426,9.7,4.1,0.1,evening
2013-10-27 20:00:00,Aotizhongxin,20,279.0,319.0,161.0,1.0,7.1,6.0,0.0,evening
2013-10-27 20:00:00,Changping,20,258.0,266.0,146.0,0.6426,9.5,3.9,0.2,evening
2013-10-27 21:00:00,Aotizhongxin,21,295.0,319.0,159.0,1.0,7.2,6.5,0.9,evening
2013-10-27 21:00:00,Changping,21,212.0,213.0,147.0,7.2828,9.1,3.7,1.0,evening
2013-10-27 22:00:00,Aotizhongxin,22,302.0,340.0,156.0,1.0,7.8,5.9,0.0,evening
2013-10-27 22:00:00,Changping,22,212.0,213.0,91.0,11.781,8.8,3.6,1.5,evening
2013-10-27 23:00:00,Aotizhongxin,23,342.0,409.0,158.0,1.0,7.4,5.5,0.7,evening
2013-10-27 23:00:00,Changping,23,188.0,202.0,91.0,9.8532,8.0,3.6,1.4,evening
2013-10-28 00:00:00,Aotizhongxin,0,367.0,406.0,146.0,1.0,6.9,5.0,0.5,night
2013-10-28 00:00:00,Changping,0,190.0,197.0,87.0,10.9242,7.5,3.5,1.0,night
2013-10-28 01:00:00,Aotizhongxin,1,307.0,343.0,141.0,1.0,6.8,4.9,0.6,night
2013-10-28 01:00:00,Changping,1,189.0,197.0,82.0,9.4248,7.1,3.3,1.2,night
2013-10-28 02:00:00,Aotizhongxin,2,286.0,343.0,134.0,1.0,6.6,5.4,0.6,night
2013-10-28 02:00:00,Changping,2,196.0,199.0,89.0,2.7846,7.2,3.4,1.3,night
2013-10-28 03:00:00,Aotizhongxin,3,262.0,270.0,123.0,1.0,6.3,5.3,0.7,night
2013-10-28 03:00:00,Changping,3,204.0,206.0,85.0,3.8556,6.5,3.6,0.8,night
2013-10-28 04:00:00,Aotizhongxin,4,241.0,254.0,120.0,1.0,6.0,4.8,1.1,night
2013-10-28 05:00:00,Aotizhongxin,5,244.0,254.0,118.0,1.0,5.8,4.6,1.2,night
2013-10-28 05:00:00,Changping,5,242.0,210.0,89.0,1.7136,6.0,3.3,0.4,night
2013-10-28 06:00:00,Aotizhongxin,6,244.0,247.0,118.0,1.0,5.8,4.4,0.7,morning
2013-10-28 07:00:00,Aotizhongxin,7,245.0,250.0,116.0,1.0,6.4,5.0,0.9,morning
2013-10-28 08:00:00,Aotizhongxin,8,245.0,254.0,111.0,1.0,8.6,5.3,1.6,morning
2013-10-28 08:00:00,Changping,8,214.0,225.0,88.0,4.9266,9.7,4.7,0.1,morning
2013-10-28 09:00:00,Aotizhongxin,9,248.0,280.0,111.0,1.0,11.0,5.7,1.3,morning
2013-10-28 09:00:00,Changping,9,200.0,200.0,81.0,10.9242,12.6,4.5,1.0,morning
2013-10-28 10:00:00,Aotizhongxin,10,264.0,280.0,113.0,1.0,13.1,6.0,1.5,morning
2013-10-28 10:00:00,Changping,10,265.0,286.0,81.0,3.8556,14.2,4.7,0.8,morning
2013-10-28 11:00:00,Aotizhongxin,11,264.0,268.0,113.0,1.0,14.7,6.5,1.6,morning
2013-10-28 11:00:00,Changping,11,279.0,321.0,133.0,2.3562,15.0,5.5,1.3,morning
2013-10-28 12:00:00,Aotizhongxin,12,279.0,292.0,113.0,2.0,15.7,6.1,1.1,afternoon
2013-10-28 12:00:00,Changping,12,279.0,320.0,136.0,4.0698,15.4,5.6,1.4,afternoon
2013-10-28 13:00:00,Aotizhongxin,13,287.0,289.0,84.0,43.0,16.2,6.9,1.0,afternoon
2013-10-28 13:00:00,Changping,13,261.0,294.0,116.0,32.13,16.2,5.5,1.2,afternoon
2013-10-28 14:00:00,Aotizhongxin,14,245.0,276.0,84.0,71.0,15.6,7.1,0.9,afternoon
2013-10-28 14:00:00,Changping,14,281.0,294.0,116.0,75.1842,16.7,5.3,1.2,afternoon
2013-10-28 15:00:00,Aotizhongxin,15,232.0,266.0,70.0,94.0,14.5,8.4,0.0,afternoon
2013-10-28 15:00:00,Changping,15,299.0,303.0,77.0,83.9664,15.7,5.9,0.5,afternoon
2013-10-28 16:00:00,Aotizhongxin,16,264.0,267.0,70.0,70.0,13.6,7.8,0.6,afternoon
2013-10-28 16:00:00,Changping,16,249.0,261.0,72.0,84.609,14.9,6.2,0.1,afternoon
2013-10-28 17:00:00,Aotizhongxin,17,288.0,268.0,94.0,44.0,11.7,8.0,0.0,afternoon
2013-10-28 17:00:00,Changping,17,238.0,261.0,81.0,71.757,14.1,6.4,0.5,afternoon
2013-10-28 18:00:00,Aotizhongxin,18,297.0,294.0,136.0,17.0,10.8,8.2,0.9,evening
2013-10-28 18:00:00,Changping,18,245.0,261.0,95.0,49.9086,13.9,6.3,0.7,evening
2013-10-28 19:00:00,Aotizhongxin,19,311.0,318.0,152.0,1.0,10.6,7.8,1.1,evening
2013-10-28 19:00:00,Changping,19,302.0,264.0,141.0,8.7822,12.2,6.5,1.3,evening
2013-10-28 20:00:00,Aotizhongxin,20,344.0,358.0,146.0,1.0,9.6,7.7,0.2,evening
2013-10-28 20:00:00,Changping,20,322.0,325.0,129.0,5.1408,10.3,6.3,0.5,evening
2013-10-28 21:00:00,Aotizhongxin,21,361.0,397.0,146.0,1.0,8.5,7.4,0.6,evening
2013-10-28 21:00:00,Changping,21,322.0,303.0,125.0,0.6426,9.8,6.0,1.2,evening
2013-10-28 22:00:00,Aotizhongxin,22,352.0,397.0,146.0,1.0,8.0,7.2,0.2,evening
2013-10-28 23:00:00,Aotizhongxin,23,341.0,388.0,139.0,1.0,7.3,6.7,0.4,evening
2013-10-28 23:00:00,Changping,23,249.0,188.0,118.0,2.3562,12.3,-0.6,3.4,evening
2013-10-29 00:00:00,Aotizhongxin,0,341.0,343.0,136.0,1.0,7.2,6.5,1.0,night
2013-10-29 00:00:00,Changping,0,29.0,29.0,28.0,31.059,12.4,-0.5,2.1,night
2013-10-29 01:00:00,Aotizhongxin,1,61.0,61.0,38.0,23.0,10.2,2.1,1.5,night
2013-10-29 01:00:00,Changping,1,15.0,15.0,18.0,41.1264,10.4,0.1,0.7,night
2013-10-29 02:00:00,Aotizhongxin,2,61.0,61.0,24.0,30.0,9.9,1.3,2.0,night
2013-10-29 02:00:00,Changping,2,15.0,15.0,19.0,38.556,9.4,0.0,0.5,night
2013-10-29 03:00:00,Aotizhongxin,3,13.0,13.0,19.0,33.0,9.8,1.4,1.7,night
2013-10-29 03:00:00,Changping,3,18.0,18.0,19.0,15.4224,8.9,-0.4,1.1,night
2013-10-29 04:00:00,Aotizhongxin,4,20.0,20.0,19.0,6.0,9.8,0.4,2.2,night
2013-10-29 05:00:00,Aotizhongxin,5,18.0,18.0,42.0,10.0,7.8,0.5,1.5,night
2013-10-29 06:00:00,Aotizhongxin,6,18.0,18.0,52.0,2.0,6.4,1.5,1.1,morning
2013-10-29 06:00:00,Changping,6,9.0,24.0,54.0,0.2142,6.3,-0.2,1.0,morning
2013-10-29 07:00:00,Aotizhongxin,7,20.0,2.0,52.0,1.0,8.3,0.7,1.8,morning
2013-10-29 08:00:00,Aotizhongxin,8,4.0,9.0,57.0,6.0,12.1,-1.1,3.6,morning
2013-10-29 08:00:00,Changping,8,29.0,39.0,51.0,1.4994,12.2,-3.2,1.6,morning
2013-10-29 09:00:00,Aotizhongxin,9,16.0,9.0,33.0,23.0,13.7,-3.1,2.9,morning
2013-10-29 09:00:00,Changping,9,12.0,13.0,34.0,20.9916,13.7,-5.0,4.3,morning
2013-10-29 10:00:00,Aotizhongxin,10,16.0,6.0,25.0,38.0,14.7,-3.6,2.6,morning
2013-10-29 10:00:00,Changping,10,3.0,6.0,17.0,47.3382,14.8,-5.6,1.8,morning
2013-10-29 11:00:00,Aotizhongxin,11,14.0,6.0,25.0,49.0,15.3,-3.1,3.7,morning
2013-10-29 11:00:00,Changping,11,3.0,6.0,16.0,52.479,15.0,-4.4,3.6,morning
2013-10-29 12:00:00,Aotizhongxin,12,3.0,6.0,11.0,63.0,16.2,-3.4,3.2,afternoon
2013-10-29 12:00:00,Changping,12,3.0,7.0,16.0,54.4068,16.2,-4.4,2.2,afternoon
2013-10-29 13:00:00,Aotizhongxin,13,3.0,6.0,14.0,62.0,16.8,-3.4,2.8,afternoon
2013-10-29 13:00:00,Changping,13,4.0,6.0,20.0,53.55,16.2,-5.6,3.9,afternoon
2013-10-29 14:00:00,Aotizhongxin,14,7.0,6.0,14.0,64.0,17.4,-2.9,2.6,afternoon
2013-10-29 14:00:00,Changping,14,3.0,6.0,20.0,53.9784,16.7,-5.2,3.6,afternoon
2013-10-29 15:00:00,Aotizhongxin,15,7.0,6.0,14.0,65.0,16.7,-4.6,1.9,afternoon
2013-10-29 15:00:00,Changping,15,3.0,20.0,22.0,52.9074,16.3,-5.5,2.1,afternoon
2013-10-29 16:00:00,Aotizhongxin,16,3.0,6.0,18.0,63.0,13.9,-2.5,1.3,afternoon
2013-10-29 16:00:00,Changping,16,16.0,24.0,27.0,49.0518,15.0,-5.4,1.7,afternoon
2013-10-29 17:00:00,Aotizhongxin,17,10.0,19.0,19.0,55.0,9.9,-0.1,0.9,afternoon
2013-10-29 17:00:00,Changping,17,19.0,34.0,48.0,33.201,12.0,-5.1,0.8,afternoon
2013-10-29 18:00:00,Aotizhongxin,18,18.0,19.0,51.0,26.0,8.4,0.1,0.0,evening
2013-10-29 18:00:00,Changping,18,20.0,34.0,56.0,25.9182,10.0,-3.3,0.0,evening
2013-10-29 19:00:00,Aotizhongxin,19,36.0,93.0,84.0,1.0,6.9,0.1,0.7,evening
2013-10-29 19:00:00,Changping,19,28.0,57.0,67.0,15.2082,9.0,-2.9,1.7,evening
2013-10-29 20:00:00,Aotizhongxin,20,36.0,93.0,91.0,1.0,6.0,1.5,0.4,evening
2013-10-29 20:00:00,Changping,20,32.0,60.0,68.0,5.5692,6.9,-2.3,0.7,evening
2013-10-29 21:00:00,Aotizhongxin,21,50.0,123.0,92.0,1.0,4.4,0.5,0.5,evening
2013-10-29 21:00:00,Changping,21,44.0,60.0,76.0,4.4982,7.5,-3.4,0.1,evening
2013-10-29 22:00:00,Aotizhongxin,22,50.0,121.0,91.0,1.0,4.0,1.0,0.6,evening
2013-10-29 22:00:00,Changping,22,32.0,42.0,46.0,16.4934,6.3,-2.8,0.4,evening
2013-10-29 23:00:00,Aotizhongxin,23,60.0,106.0,87.0,1.0,5.1,-0.3,1.1,evening
2013-10-29 23:00:00,Changping,23,28.0,33.0,45.0,16.2792,6.0,-3.1,1.3,evening
2013-10-30 00:00:00,Aotizhongxin,0,57.0,84.0,87.0,1.0,4.5,-0.1,0.4,night
2013-10-30 00:00:00,Changping,0,24.0,27.0,45.0,22.0626,5.1,-2.7,1.2,night
2013-10-30 01:00:00,Aotizhongxin,1,104.0,84.0,87.0,1.0,2.9,0.9,0.2,night
2013-10-30 01:00:00,Changping,1,25.0,27.0,38.0,14.1372,4.3,-2.6,1.4,night
2013-10-30 02:00:00,Aotizhongxin,2,104.0,188.0,87.0,1.0,3.0,1.0,1.1,night
2013-10-30 03:00:00,Aotizhongxin,3,94.0,159.0,80.0,1.0,3.5,0.4,1.0,night
2013-10-30 04:00:00,Aotizhongxin,4,94.0,129.0,70.0,1.0,2.8,0.2,0.9,night
2013-10-30 04:00:00,Changping,4,20.0,22.0,37.0,10.4958,3.0,-3.6,0.9,night
2013-10-30 05:00:00,Aotizhongxin,5,59.0,82.0,59.0,1.0,2.6,-0.5,0.6,night
2013-10-30 05:00:00,Changping,5,20.0,34.0,43.0,4.4982,3.8,-3.9,0.7,night
2013-10-30 06:00:00,Aotizhongxin,6,43.0,82.0,58.0,1.0,2.0,-0.4,0.6,morning
2013-10-30 06:00:00,Changping,6,26.0,32.0,44.0,5.9976,2.8,-2.9,0.8,morning
2013-10-30 07:00:00,Aotizhongxin,7,38.0,41.0,58.0,1.0,3.4,1.0,1.3,morning
2013-10-30 07:00:00,Changping,7,26.0,33.0,51.0,4.4982,4.6,-1.6,0.7,morning
2013-10-30 08:00:00,Aotizhongxin,8,23.0,42.0,49.0,1.0,7.3,-0.2,0.9,morning
2013-10-30 08:00:00,Changping,8,35.0,83.0,51.0,2.5704,7.7,-2.1,1.3,morning
2013-10-30 09:00:00,Aotizhongxin,9,23.0,48.0,50.0,1.0,10.0,-0.2,0.8,morning
2013-10-30 09:00:00,Changping,9,48.0,86.0,59.0,5.7834,10.1,-2.6,1.6,morning
2013-10-30 10:00:00,Aotizhongxin,10,23.0,46.0,50.0,7.0,11.8,-2.1,1.3,morning
2013-10-30 10:00:00,Changping,10,82.0,136.0,69.0,4.9266,12.1,-2.2,1.4,morning
2013-10-30 11:00:00,Aotizhongxin,11,25.0,42.0,45.0,15.0,13.2,-0.1,1.4,morning
2013-10-30 11:00:00,Changping,11,65.0,113.0,64.0,10.4958,13.7,-2.3,1.7,morning
2013-10-30 12:00:00,Aotizhongxin,12,32.0,42.0,47.0,20.0,14.6,0.8,1.2,afternoon
2013-10-30 12:00:00,Changping,12,67.0,114.0,74.0,10.71,14.5,-2.5,1.9,afternoon
2013-10-30 13:00:00,Aotizhongxin,13,46.0,69.0,59.0,21.0,15.3,1.4,1.1,afternoon
2013-10-30 13:00:00,Changping,13,67.0,94.0,66.0,23.7762,15.0,-2.0,1.4,afternoon
2013-10-30 14:00:00,Aotizhongxin,14,66.0,91.0,75.0,25.0,15.1,2.9,1.7,afternoon
2013-10-30 14:00:00,Changping,14,54.0,63.0,38.0,60.1902,15.3,-1.3,1.7,afternoon
2013-10-30 15:00:00,Aotizhongxin,15,99.0,141.0,101.0,29.0,14.7,2.9,2.1,afternoon
2013-10-30 15:00:00,Changping,15,54.0,63.0,48.0,52.9074,14.9,-0.4,1.2,afternoon
2013-10-30 16:00:00,Aotizhongxin,16,102.0,119.0,76.0,57.0,12.8,3.7,1.2,afternoon
2013-10-30 16:00:00,Changping,16,72.0,102.0,71.0,40.2696,13.4,0.4,0.6,afternoon
2013-10-30 17:00:00,Aotizhongxin,17,102.0,124.0,80.0,47.0,9.0,4.6,0.7,afternoon
2013-10-30 17:00:00,Changping,17,86.0,102.0,90.0,25.704,10.2,1.0,0.6,afternoon
2013-10-30 18:00:00,Aotizhongxin,18,102.0,155.0,98.0,22.0,7.3,4.9,0.0,evening
2013-10-30 18:00:00,Changping,18,99.0,122.0,114.0,4.9266,9.6,0.5,0.0,evening
2013-10-30 19:00:00,Aotizhongxin,19,138.0,185.0,98.0,1.0,6.3,4.5,0.0,evening
2013-10-30 19:00:00,Changping,19,110.0,126.0,104.0,5.1408,8.4,0.4,1.0,evening
2013-10-30 20:00:00,Aotizhongxin,20,161.0,199.0,125.0,1.0,5.8,4.8,0.0,evening
2013-10-30 20:00:00,Changping,20,89.0,106.0,84.0,11.1384,7.8,0.5,1.3,evening
2013-10-30 21:00:00,Aotizhongxin,21,155.0,200.0,125.0,1.0,5.7,4.3,0.1,evening
2013-10-30 21:00:00,Changping,21,90.0,105.0,84.0,8.568,7.5,0.7,1.0,evening
2013-10-30 22:00:00,Aotizhongxin,22,130.0,131.0,102.0,1.0,6.0,3.0,0.6,evening
2013-10-30 22:00:00,Changping,22,95.0,104.0,79.0,12.4236,6.7,1.0,1.5,evening
2013-10-30 23:00:00,Aotizhongxin,23,139.0,162.0,102.0,1.0,5.6,2.8,1.1,evening
2013-10-30 23:00:00,Changping,23,105.0,107.0,79.0,10.9242,5.5,1.0,0.8,evening
2013-10-31 00:00:00,Aotizhongxin,0,155.0,210.0,120.0,1.0,5.0,2.5,0.5,night
2013-10-31 00:00:00,Changping,0,95.0,106.0,79.0,7.7112,5.2,1.3,0.9,night
2013-10-31 01:00:00,Aotizhongxin,1,154.0,209.0,120.0,1.0,4.6,2.3,0.8,night
2013-10-31 01:00:00,Changping,1,109.0,110.0,82.0,3.4272,4.5,1.3,0.4,night
2013-10-31 02:00:00,Aotizhongxin,2,148.0,192.0,111.0,1.0,4.5,3.0,0.8,night
2013-10-31 02:00:00,Changping,2,109.0,126.0,81.0,1.071,4.7,1.2,1.1,night
2013-10-31 03:00:00,Aotizhongxin,3,133.0,150.0,102.0,1.0,3.7,2.1,0.2,night
2013-10-31 03:00:00,Changping,3,121.0,111.0,75.0,1.071,4.4,1.1,0.7,night
2013-10-31 04:00:00,Aotizhongxin,4,120.0,127.0,91.0,1.0,3.5,2.3,0.7,night
2013-10-31 05:00:00,Aotizhongxin,5,114.0,131.0,87.0,1.0,3.5,2.3,0.7,night
2013-10-31 05:00:00,Changping,5,108.0,115.0,47.0,22.7052,3.3,0.7,0.1,night
2013-10-31 06:00:00,Aotizhongxin,6,112.0,126.0,88.0,1.0,2.7,1.8,0.1,morning
2013-10-31 06:00:00,Changping,6,108.0,107.0,66.0,7.7112,3.7,1.1,0.0,morning
2013-10-31 07:00:00,Aotizhongxin,7,112.0,131.0,81.0,1.0,4.3,3.4,1.1,morning
2013-10-31 07:00:00,Changping,7,90.0,107.0,73.0,3.4272,5.6,0.8,0.4,morning
2013-10-31 08:00:00,Aotizhongxin,8,119.0,140.0,79.0,1.0,7.4,3.8,0.5,morning
2013-10-31 08:00:00,Changping,8,122.0,169.0,82.0,5.7834,9.1,0.5,0.0,morning
2013-10-31 09:00:00,Aotizhongxin,9,120.0,143.0,79.0,1.0,9.2,3.6,1.0,morning
2013-10-31 09:00:00,Changping,9,122.0,115.0,76.0,7.0686,10.9,1.9,1.3,morning
2013-10-31 10:00:00,Aotizhongxin,10,117.0,143.0,77.0,1.0,11.8,4.5,1.3,morning
2013-10-31 10:00:00,Changping,10,127.0,200.0,93.0,8.3538,12.2,2.9,1.4,morning
2013-10-31 11:00:00,Aotizhongxin,11,117.0,119.0,80.0,2.0,12.8,3.7,1.1,morning
2013-10-31 11:00:00,Changping,11,197.0,339.0,125.0,4.9266,13.5,2.4,1.5,morning
2013-10-31 12:00:00,Aotizhongxin,12,119.0,144.0,92.0,3.0,14.3,4.0,0.8,afternoon
2013-10-31 12:00:00,Changping,12,167.0,210.0,126.0,8.3538,14.4,1.0,1.2,afternoon
2013-10-31 13:00:00,Aotizhongxin,13,117.0,117.0,76.0,34.0,14.3,3.4,0.2,afternoon
2013-10-31 13:00:00,Changping,13,167.0,149.0,115.0,23.3478,14.2,2.1,1.6,afternoon
2013-10-31 14:00:00,Aotizhongxin,14,122.0,130.0,70.0,47.5524,14.1,4.7,1.0,afternoon
2013-10-31 14:00:00,Changping,14,136.0,143.0,79.0,47.5524,14.3,1.2,1.6,afternoon
2013-10-31 15:00:00,Aotizhongxin,15,131.0,130.0,70.0,42.6258,13.3,4.7,1.0,afternoon
2013-10-31 15:00:00,Changping,15,116.0,144.0,55.0,79.6824,14.0,0.9,0.9,afternoon
2013-10-31 16:00:00,Aotizhongxin,16,144.0,158.0,114.0,16.065,11.7,5.8,0.4,afternoon
2013-10-31 16:00:00,Changping,16,105.0,120.0,59.0,74.1132,13.3,1.6,0.8,afternoon
2013-10-31 17:00:00,Aotizhongxin,17,144.0,191.0,134.0,1.2852,9.6,6.3,1.1,afternoon
2013-10-31 17:00:00,Changping,17,105.0,127.0,59.0,55.2636,11.4,2.9,0.8,afternoon
2013-10-31 18:00:00,Changping,18,133.0,152.0,93.0,35.5572,10.1,2.9,1.0,evening
2013-10-31 19:00:00,Changping,19,153.0,152.0,93.0,6.8544,8.9,3.3,0.8,evening
2013-10-31 20:00:00,Changping,20,161.0,185.0,115.0,8.1396,7.9,2.1,1.3,evening
2013-10-31 21:00:00,Changping,21,154.0,163.0,104.0,7.0686,7.1,1.8,0.8,evening
2013-10-31 22:00:00,Changping,22,134.0,118.0,77.0,15.8508,6.8,1.3,1.3,evening
2013-10-31 23:00:00,Changping,23,106.0,113.0,77.0,22.491,5.4,1.3,0.6,evening
2013-11-01 00:00:00,Changping,0,105.0,110.0,68.0,17.136,5.9,1.2,0.9,night
2013-11-01 01:00:00,Changping,1,109.0,110.0,46.0,31.059,5.7,1.0,1.5,night
2013-11-01 02:00:00,Changping,2,91.0,101.0,51.0,27.846,4.7,1.2,1.2,night
2013-11-01 03:00:00,Changping,3,95.0,108.0,68.0,11.9952,4.9,1.6,0.4,night
2013-11-01 04:00:00,Changping,4,111.0,108.0,55.0,17.136,4.8,1.3,0.8,night
2013-11-01 05:00:00,Changping,5,91.0,102.0,58.0,14.1372,4.8,1.6,0.5,night
2013-11-01 06:00:00,Changping,6,116.0,119.0,73.0,1.4994,5.3,1.6,1.2,morning
2013-11-01 07:00:00,Changping,7,117.0,122.0,69.0,1.9278,6.3,2.2,1.0,morning
2013-11-01 08:00:00,Changping,8,126.0,145.0,73.0,5.5692,8.1,3.0,0.8,morning
2013-11-01 09:00:00,Changping,9,145.0,172.0,82.0,6.8544,9.8,4.0,0.1,morning
2013-11-01 10:00:00,Changping,10,159.0,172.0,89.0,8.568,10.8,3.6,1.4,morning
2013-11-01 11:00:00,Changping,11,159.0,210.0,89.0,8.3538,11.5,3.5,1.2,morning
2013-11-01 12:00:00,Changping,12,205.0,233.0,117.0,10.2816,11.8,4.0,1.6,afternoon
2013-11-01 13:00:00,Changping,13,201.0,219.0,122.0,8.568,12.1,3.8,1.3,afternoon
2013-11-01 14:00:00,Aotizhongxin,14,219.0,225.0,134.0,0.8568,12.3,5.7,1.9,afternoon
2013-11-01 14:00:00,Changping,14,177.0,192.0,116.0,14.3514,11.9,4.4,1.1,afternoon
2013-11-01 15:00:00,Changping,15,197.0,200.0,107.0,21.2058,11.7,4.9,0.8,afternoon
2013-11-01 16:00:00,Changping,16,228.0,237.0,128.0,11.5668,11.5,5.1,1.7,afternoon
2013-11-01 17:00:00,Aotizhongxin,17,189.0,205.0,97.0,18.8496,10.3,6.1,1.2,afternoon
2013-11-01 17:00:00,Changping,17,228.0,237.0,128.0,5.5692,10.9,4.8,0.9,afternoon
2013-11-01 18:00:00,Aotizhongxin,18,145.0,200.0,74.0,31.059,9.1,5.8,0.4,evening
2013-11-01 18:00:00,Changping,18,241.0,227.0,142.0,3.8556,10.2,5.0,1.1,evening
2013-11-01 19:00:00,Aotizhongxin,19,155.0,170.0,93.0,8.568,7.7,5.8,0.4,evening
2013-11-01 19:00:00,Changping,19,219.0,227.0,111.0,5.355,9.1,4.7,0.7,evening
2013-11-01 20:00:00,Changping,20,206.0,162.0,109.0,3.8556,7.4,4.4,0.8,evening
2013-11-01 21:00:00,Changping,21,213.0,169.0,112.0,4.9266,7.2,4.0,0.0,evening
2013-11-01 22:00:00,Aotizhongxin,22,151.0,154.0,85.0,1.071,6.5,6.1,0.5,evening
2013-11-01 22:00:00,Changping,22,192.0,139.0,104.0,3.213,7.3,4.3,0.6,evening
2013-11-01 23:00:00,Changping,23,192.0,145.0,99.0,2.7846,7.5,4.1,1.3,evening
2013-11-02 00:00:00,Changping,0,188.0,137.0,90.0,4.0698,7.2,4.2,1.0,night
2013-11-02 01:00:00,Changping,1,182.0,133.0,83.0,4.284,6.6,4.1,0.0,night
2013-11-02 02:00:00,Changping,2,180.0,127.0,79.0,3.4272,6.0,4.0,0.0,night
2013-11-02 03:00:00,Changping,3,179.0,136.0,77.0,2.5704,5.5,3.8,0.4,night
2013-11-02 05:00:00,Changping,5,167.0,115.0,68.0,0.4284,4.5,3.2,0.4,night
2013-11-02 08:00:00,Changping,8,129.0,144.0,57.0,1.2852,7.3,4.4,1.2,morning
2013-11-02 09:00:00,Changping,9,141.0,164.0,66.0,4.0698,9.3,5.3,0.5,morning
2013-11-02 10:00:00,Changping,10,184.0,225.0,91.0,5.7834,10.9,5.2,0.8,morning
2013-11-02 11:00:00,Changping,11,201.0,219.0,104.0,7.7112,12.3,5.5,1.6,morning
2013-11-02 12:00:00,Changping,12,218.0,230.0,119.0,13.0662,13.4,6.0,1.8,afternoon
2013-11-02 13:00:00,Aotizhongxin,13,317.0,315.0,165.0,8.3538,12.9,6.5,2.5,afternoon
2013-11-02 13:00:00,Changping,13,231.0,253.0,133.0,20.1348,14.3,6.4,1.2,afternoon
2013-11-02 14:00:00,Aotizhongxin,14,320.0,334.0,159.0,15.2082,13.0,7.2,1.9,afternoon
2013-11-02 14:00:00,Changping,14,231.0,253.0,133.0,39.8412,14.4,6.5,0.9,afternoon
2013-11-02 15:00:00,Aotizhongxin,15,321.0,330.0,146.0,35.5572,12.0,7.1,1.9,afternoon
2013-11-02 15:00:00,Changping,15,307.0,281.0,153.3591,31.7016,14.0,6.6,1.5,afternoon
2013-11-02 16:00:00,Aotizhongxin,16,258.0,258.0,103.0,41.3406,11.0,7.3,2.2,afternoon
2013-11-02 16:00:00,Changping,16,313.0,291.0,177.3792,16.9218,12.3,6.6,1.4,afternoon
2013-11-02 17:00:00,Aotizhongxin,17,243.0,261.0,107.0,18.4212,9.2,7.0,1.5,afternoon
