datetime,station,hour,PM2.5,PM10,NO2,O3,TEMP,DEWP,WSPM,time_slot,source_index
2013-10-08 15:00:00,Aotizhongxin,15,55.0,89.0,35.0,75.0,21.4,12.0,2.7,afternoon,1762
2013-10-08 22:00:00,Changping,22,65.0,81.0,34.0,60.0,13.9,10.9,1.2,evening,1777
2013-10-09 01:00:00,Aotizhongxin,1,104.0,127.0,85.0,7.0,12.1,11.5,0.2,night,1782
2013-10-09 03:00:00,Aotizhongxin,3,120.0,198.0,97.0,5.0,11.9,11.3,0.8,night,1786
2013-10-09 08:00:00,Aotizhongxin,8,101.0,152.0,66.0,4.0,13.8,11.7,1.0,morning,1796
2013-10-09 12:00:00,Aotizhongxin,12,112.0,163.0,85.0,8.0,18.1,13.0,1.4,afternoon,1804
2013-10-09 13:00:00,Aotizhongxin,13,131.0,188.0,106.0,8.0,19.0,13.2,1.5,afternoon,1806
2013-10-09 17:00:00,Aotizhongxin,17,200.0,225.0,109.0,33.0,16.3,13.4,0.8,afternoon,1814
2013-10-09 19:00:00,Changping,19,165.0,177.0,95.0,20.0,15.5,13.0,0.9,evening,1819
2013-10-10 00:00:00,Aotizhongxin,0,191.0,243.0,94.0,7.0,15.0,13.0,0.6,night,1828
2013-10-10 03:00:00,Aotizhongxin,3,162.0,191.0,74.0,6.0,13.7,13.2,1.1,night,1834
2013-10-10 06:00:00,Changping,6,202.0,170.0,79.0,6.0,14.7,12.9,0.7,morning,1841
2013-10-10 07:00:00,Aotizhongxin,7,162.0,171.0,65.0,7.0,14.8,14.5,0.6,morning,1842
2013-10-10 07:00:00,Changping,7,178.0,198.0,79.0,8.0,18.9,9.7,3.7,morning,1843
2013-10-10 08:00:00,Aotizhongxin,8,164.0,182.0,67.0,8.0,19.4,3.1,4.2,morning,1844
2013-10-10 09:00:00,Aotizhongxin,9,151.0,182.0,53.0,17.0,20.4,3.6,3.6,morning,1846
2013-10-10 11:00:00,Changping,11,17.0,75.0,21.0,59.0,20.1,3.3,6.4,morning,1851
2013-10-10 14:00:00,Aotizhongxin,14,10.0,61.0,10.0,45.0,19.8,2.2,4.6,afternoon,1856
2013-10-10 21:00:00,Aotizhongxin,21,3.0,6.0,30.0,34.0,16.1,0.2,2.0,evening,1870
2013-10-10 21:00:00,Changping,21,3.0,6.0,27.0,52.0,14.2,0.1,0.5,evening,1871
2013-10-10 22:00:00,Aotizhongxin,22,3.0,6.0,49.0,21.0,13.8,1.7,1.5,evening,1872
2013-10-11 00:00:00,Changping,0,17.0,40.0,65.0,4.0,13.3,1.0,1.5,night,1877
2013-10-11 01:00:00,Changping,1,3.0,14.0,47.0,19.0,13.0,1.0,1.3,night,1879
2013-10-11 02:00:00,Aotizhongxin,2,11.0,32.0,51.0,10.0,7.6,5.7,0.1,night,1880
2013-10-11 05:00:00,Aotizhongxin,5,9.0,38.0,58.0,6.0,6.7,6.1,0.1,night,1886
2013-10-11 08:00:00,Changping,8,19.0,47.0,49.0,8.0,15.7,2.8,0.0,morning,1893
2013-10-11 11:00:00,Changping,11,14.0,60.0,39.0,42.0,19.6,2.9,1.1,morning,1899
2013-10-11 12:00:00,Changping,12,28.0,50.0,43.0,53.0,21.2,4.3,1.4,afternoon,1901
2013-10-11 13:00:00,Changping,13,29.0,42.0,38.0,73.0,22.1,4.2,1.9,afternoon,1903
2013-10-11 14:00:00,Aotizhongxin,14,43.0,87.0,34.0,79.0,22.9,5.3,2.8,afternoon,1904
2013-10-11 15:00:00,Changping,15,40.0,84.0,36.0,93.0,22.3,4.8,2.1,afternoon,1907
2013-10-11 16:00:00,Changping,16,42.0,106.0,40.0,98.0,21.3,4.8,1.0,afternoon,1909
2013-10-11 17:00:00,Aotizhongxin,17,58.0,112.0,57.0,85.0,17.6,7.9,0.5,afternoon,1910
2013-10-11 18:00:00,Aotizhongxin,18,71.0,141.0,67.0,80.0,14.4,10.2,0.0,evening,1912
2013-10-11 20:00:00,Changping,20,52.0,85.0,53.0,51.0,14.0,6.8,1.5,evening,1917
2013-10-11 22:00:00,Aotizhongxin,22,119.0,202.0,143.0,1.0,12.5,8.8,0.8,evening,1920
2013-10-11 23:00:00,Changping,23,49.0,71.0,41.0,47.0,13.0,6.3,0.6,evening,1923
2013-10-12 02:00:00,Aotizhongxin,2,91.0,135.0,78.0,1.0,10.1,8.5,0.8,night,1928
2013-10-12 05:00:00,Aotizhongxin,5,49.0,57.0,66.0,1.0,9.0,8.4,1.3,night,1934
2013-10-12 05:00:00,Changping,5,51.0,90.0,71.0,1.0,9.5,6.6,0.9,night,1935
2013-10-12 07:00:00,Aotizhongxin,7,58.0,67.0,58.0,1.0,11.6,8.3,1.7,morning,1938
2013-10-12 08:00:00,Changping,8,71.0,128.0,74.0,2.0,14.4,7.4,0.6,morning,1941
2013-10-12 09:00:00,Changping,9,80.0,168.0,86.0,4.0,16.7,7.6,1.1,morning,1943
2013-10-12 11:00:00,Changping,11,69.0,115.0,78.0,21.0,21.2,4.7,0.9,morning,1947
2013-10-12 12:00:00,Changping,12,68.0,79.0,53.0,69.0,22.8,3.8,1.3,afternoon,1949
2013-10-12 15:00:00,Aotizhongxin,15,32.0,50.0,59.0,58.0,19.8,9.1,0.7,afternoon,1954
2013-10-12 19:00:00,Aotizhongxin,19,69.0,126.0,133.0,1.0,17.7,8.8,0.8,evening,1962
2013-10-12 23:00:00,Changping,23,23.0,31.0,46.0,42.0,16.3,9.7,1.2,evening,1971
2013-10-13 03:00:00,Aotizhongxin,3,31.0,34.0,65.0,1.0,16.4,8.1,1.0,night,1978
2013-10-13 05:00:00,Aotizhongxin,5,21.0,24.0,26.0,51.0,15.2,9.1,1.0,night,1982
2013-10-13 06:00:00,Aotizhongxin,6,19.0,30.0,26.0,53.0,15.0,9.4,0.5,morning,1984
2013-10-13 09:00:00,Aotizhongxin,9,27.0,34.0,54.0,9.0,15.1,9.7,1.3,morning,1990
2013-10-13 13:00:00,Changping,13,50.0,52.0,42.0,30.0,16.6,9.5,1.2,afternoon,1999
2013-10-13 15:00:00,Aotizhongxin,15,51.0,43.0,56.0,21.0,15.8,11.0,0.9,afternoon,2002
2013-10-13 19:00:00,Aotizhongxin,19,68.0,77.0,84.0,1.0,13.7,11.7,0.9,evening,2010
2013-10-13 21:00:00,Changping,21,63.0,80.0,63.0,1.0,14.0,10.6,0.7,evening,2015
2013-10-13 22:00:00,Aotizhongxin,22,64.0,70.0,84.0,1.0,13.4,12.3,0.5,evening,2016
2013-10-13 23:00:00,Aotizhongxin,23,61.0,63.0,80.0,1.0,13.4,12.5,0.1,evening,2018
2013-10-13 23:00:00,Changping,23,58.0,76.0,60.0,1.0,13.8,10.6,0.6,evening,2019
2013-10-14 00:00:00,Changping,0,61.0,92.0,58.0,1.0,13.5,10.7,1.0,night,2021
2013-10-14 04:00:00,Aotizhongxin,4,83.0,96.0,57.0,1.0,12.8,12.0,0.7,night,2028
2013-10-14 04:00:00,Changping,4,63.0,92.0,53.0,1.0,14.1,10.7,0.4,night,2029
2013-10-14 08:00:00,Aotizhongxin,8,39.0,13.0,51.0,1.0,14.9,4.0,2.3,morning,2036
2013-10-14 09:00:00,Changping,9,3.0,6.0,13.0,40.0,14.9,-2.1,3.5,morning,2039
2013-10-14 10:00:00,Aotizhongxin,10,14.0,14.0,40.0,10.0,15.4,0.8,2.4,morning,2040
2013-10-14 10:00:00,Changping,10,9.0,25.0,10.0,45.0,15.1,-1.9,1.7,morning,2041
2013-10-14 13:00:00,Aotizhongxin,13,3.0,6.0,22.0,33.0,15.2,0.2,1.6,afternoon,2046
2013-10-14 14:00:00,Aotizhongxin,14,3.0,6.0,21.0,36.0,14.3,-0.2,1.0,afternoon,2048
2013-10-14 16:00:00,Changping,16,3.0,7.0,9.0,60.0,14.3,-2.6,2.8,afternoon,2053
2013-10-14 17:00:00,Aotizhongxin,17,7.0,8.0,28.0,32.0,11.6,-0.9,0.8,afternoon,2054
2013-10-14 17:00:00,Changping,17,7.0,40.0,20.0,48.0,12.6,-3.3,1.1,afternoon,2055
2013-10-14 18:00:00,Aotizhongxin,18,8.0,11.0,45.0,15.0,8.3,1.9,0.5,evening,2056
2013-10-14 22:00:00,Changping,22,25.0,40.0,55.0,2.0,8.8,-7.0,2.6,evening,2065
2013-10-15 01:00:00,Aotizhongxin,1,12.0,29.0,60.0,1.0,4.7,-1.1,0.8,night,2070
2013-10-15 02:00:00,Changping,2,3.0,6.0,13.0,46.0,7.6,-8.1,1.0,night,2073
2013-10-15 04:00:00,Changping,4,8.0,27.0,48.0,13.0,6.0,-6.9,0.4,night,2077
2013-10-15 05:00:00,Aotizhongxin,5,7.0,9.0,52.0,4.0,2.2,-1.2,0.8,night,2078
2013-10-15 07:00:00,Aotizhongxin,7,4.0,10.0,51.0,5.0,7.8,-3.1,1.5,morning,2082
2013-10-15 07:00:00,Changping,7,10.0,36.0,54.0,4.0,7.0,-4.1,1.8,morning,2083
2013-10-15 08:00:00,Changping,8,17.0,30.0,44.0,13.0,11.9,-6.5,1.2,morning,2085
2013-10-15 09:00:00,Changping,9,9.0,27.0,25.0,36.0,13.1,-6.5,2.1,morning,2087
2013-10-15 10:00:00,Aotizhongxin,10,10.0,14.0,28.0,31.0,14.5,-4.8,1.7,morning,2088
2013-10-15 11:00:00,Aotizhongxin,11,3.0,6.0,23.0,37.0,15.2,-5.3,1.4,morning,2090
2013-10-15 11:00:00,Changping,11,13.0,14.0,20.0,52.0,15.6,-9.4,2.0,morning,2091
2013-10-15 12:00:00,Aotizhongxin,12,6.0,6.0,20.0,44.0,16.5,-2.6,1.9,afternoon,2092
2013-10-15 12:00:00,Changping,12,3.0,6.0,15.0,60.0,16.6,-9.4,1.6,afternoon,2093
2013-10-15 13:00:00,Aotizhongxin,13,5.0,5.0,20.0,46.0,16.5,-3.1,0.9,afternoon,2094
2013-10-15 14:00:00,Aotizhongxin,14,4.0,13.0,20.0,49.0,17.0,-2.7,1.8,afternoon,2096
2013-10-15 16:00:00,Changping,16,15.0,46.0,23.0,66.0,15.2,-2.7,2.7,afternoon,2101
2013-10-15 18:00:00,Aotizhongxin,18,23.0,48.0,61.0,27.0,11.7,0.1,1.4,evening,2104
2013-10-15 22:00:00,Changping,22,37.0,56.0,60.0,16.0,6.7,-0.5,0.4,evening,2113
2013-10-15 23:00:00,Changping,23,31.0,41.0,53.0,18.0,6.4,-0.8,1.4,evening,2115
2013-10-16 01:00:00,Aotizhongxin,1,47.0,74.0,65.0,1.0,3.6,2.3,0.6,night,2118
2013-10-16 04:00:00,Aotizhongxin,4,25.0,34.0,49.0,1.0,2.0,1.6,0.4,night,2124
2013-10-16 04:00:00,Changping,4,40.0,84.0,62.0,3.0,3.1,-0.5,0.8,night,2125
2013-10-16 08:00:00,Aotizhongxin,8,41.0,77.0,55.0,1.0,11.4,2.9,1.0,morning,2132
2013-10-16 08:00:00,Changping,8,45.0,93.0,55.0,5.0,13.1,-2.8,1.0,morning,2133
2013-10-16 09:00:00,Changping,9,53.0,130.0,61.0,6.0,16.1,0.6,0.4,morning,2135
2013-10-16 11:00:00,Aotizhongxin,11,39.0,75.0,73.0,4.0,17.9,-1.4,1.6,morning,2138
2013-10-16 12:00:00,Changping,12,58.0,108.0,72.0,22.0,19.5,-1.1,2.4,afternoon,2141
2013-10-16 15:00:00,Changping,15,37.0,69.0,52.0,51.0,19.8,-2.6,2.6,afternoon,2147
2013-10-16 16:00:00,Aotizhongxin,16,25.0,46.0,43.0,61.0,17.9,-0.4,2.3,afternoon,2148
2013-10-16 19:00:00,Changping,19,48.0,119.0,108.0,14.0,11.7,1.0,1.0,evening,2155
2013-10-16 22:00:00,Aotizhongxin,22,107.0,156.0,103.0,1.0,7.4,5.7,0.4,evening,2160
2013-10-16 22:00:00,Changping,22,36.0,58.0,51.0,35.0,9.2,0.9,0.4,evening,2161
2013-10-17 00:00:00,Aotizhongxin,0,142.0,184.0,92.0,1.0,6.7,4.0,0.7,night,2164
2013-10-17 00:00:00,Changping,0,42.0,57.0,49.0,31.0,8.1,1.5,1.1,night,2165
2013-10-17 02:00:00,Aotizhongxin,2,94.0,108.0,85.0,1.0,6.6,4.8,0.8,night,2168
2013-10-17 02:00:00,Changping,2,48.0,59.0,50.0,21.0,6.5,1.8,0.1,night,2169
2013-10-17 03:00:00,Aotizhongxin,3,94.0,108.0,85.0,1.0,6.1,4.7,0.7,night,2170
2013-10-17 06:00:00,Aotizhongxin,6,98.0,133.0,70.0,1.0,5.6,4.6,0.7,morning,2176
2013-10-17 07:00:00,Aotizhongxin,7,68.0,99.0,60.0,1.0,7.4,4.9,1.4,morning,2178
2013-10-17 07:00:00,Changping,7,62.0,74.0,48.0,13.0,8.5,2.7,0.2,morning,2179
2013-10-17 08:00:00,Aotizhongxin,8,67.0,105.0,61.0,1.0,10.6,5.1,1.8,morning,2180
2013-10-17 09:00:00,Aotizhongxin,9,77.0,124.0,67.0,1.0,12.5,5.6,1.4,morning,2182
2013-10-17 11:00:00,Aotizhongxin,11,135.0,202.0,104.0,1.0,15.8,6.5,0.7,morning,2186
2013-10-17 12:00:00,Aotizhongxin,12,168.0,238.0,136.0,1.0,17.6,4.5,2.2,afternoon,2188
2013-10-17 14:00:00,Aotizhongxin,14,157.0,162.0,99.0,44.0,18.6,2.8,2.2,afternoon,2192
2013-10-17 15:00:00,Aotizhongxin,15,133.0,162.0,65.0,52.0,18.1,2.4,1.3,afternoon,2194
2013-10-17 16:00:00,Changping,16,194.0,202.0,137.0,38.0,16.4,4.1,1.3,afternoon,2197
2013-10-17 17:00:00,Changping,17,184.0,202.0,104.0,46.0,15.0,4.4,1.3,afternoon,2199
2013-10-17 18:00:00,Changping,18,139.0,127.0,105.0,20.0,14.3,4.0,1.6,evening,2201
2013-10-17 19:00:00,Aotizhongxin,19,167.0,194.0,123.0,6.0,11.8,6.9,0.0,evening,2202
2013-10-17 20:00:00,Changping,20,160.0,173.0,106.0,9.0,10.4,4.7,0.1,evening,2205
2013-10-17 21:00:00,Changping,21,171.0,186.0,113.0,3.0,10.1,4.7,1.0,evening,2207
2013-10-17 22:00:00,Aotizhongxin,22,194.0,251.0,135.0,1.0,8.1,7.2,0.2,evening,2208
2013-10-17 23:00:00,Aotizhongxin,23,201.0,272.0,132.0,1.0,7.8,7.2,0.0,evening,2210
2013-10-18 00:00:00,Changping,0,165.0,166.0,85.0,4.0,7.7,4.6,0.7,night,2213
2013-10-18 01:00:00,Aotizhongxin,1,217.0,261.0,119.0,1.0,7.9,6.5,0.8,night,2214
2013-10-18 02:00:00,Aotizhongxin,2,254.0,319.0,122.0,1.0,7.8,6.9,1.1,night,2216
2013-10-18 02:00:00,Changping,2,160.0,148.0,66.0,7.0,6.9,4.6,0.5,night,2217
2013-10-18 03:00:00,Changping,3,176.0,196.0,83.0,4.0,6.6,4.8,1.6,night,2219
2013-10-18 06:00:00,Changping,6,177.0,152.0,60.0,3.0,6.4,4.7,0.0,morning,2225
2013-10-18 08:00:00,Aotizhongxin,8,173.0,194.0,85.0,1.0,10.5,6.8,2.1,morning,2228
2013-10-18 10:00:00,Aotizhongxin,10,201.0,225.0,104.0,1.0,13.2,6.5,1.7,morning,2232
2013-10-18 12:00:00,Aotizhongxin,12,225.0,236.0,126.0,1.0,15.7,7.7,0.9,afternoon,2236
2013-10-18 13:00:00,Aotizhongxin,13,234.0,247.0,142.0,2.0,16.8,7.4,1.0,afternoon,2238
2013-10-18 13:00:00,Changping,13,179.0,185.0,89.0,35.0,16.1,6.8,1.2,afternoon,2239
2013-10-18 16:00:00,Changping,16,200.0,220.0,108.0,39.0,15.3,7.1,0.7,afternoon,2245
2013-10-18 17:00:00,Changping,17,236.0,220.0,128.0,21.0,13.3,7.7,0.2,afternoon,2247
2013-10-18 18:00:00,Aotizhongxin,18,250.0,258.0,149.0,4.0,11.0,9.1,0.0,evening,2248
2013-10-18 19:00:00,Aotizhongxin,19,248.0,276.0,163.0,1.0,10.3,8.9,0.0,evening,2250
2013-10-18 19:00:00,Changping,19,206.0,225.0,136.0,3.0,11.6,7.5,1.0,evening,2251
2013-10-18 20:00:00,Aotizhongxin,20,267.0,298.0,166.0,1.0,10.0,9.1,0.0,evening,2252
2013-10-18 20:00:00,Changping,20,242.0,225.0,122.0,5.0,11.9,7.8,0.5,evening,2253
2013-10-18 22:00:00,Aotizhongxin,22,268.0,287.0,158.0,1.0,11.7,9.3,1.1,evening,2256
2013-10-19 04:00:00,Changping,4,217.0,102.0,65.0,6.0,10.1,5.3,0.4,night,2269
2013-10-19 06:00:00,Changping,6,59.0,59.0,47.0,12.0,9.7,0.3,0.8,morning,2273
2013-10-19 07:00:00,Changping,7,36.0,36.0,37.0,21.0,11.5,0.3,1.1,morning,2275
2013-10-19 10:00:00,Aotizhongxin,10,3.0,6.0,35.0,21.0,16.5,-2.6,4.3,morning,2280
2013-10-19 20:00:00,Aotizhongxin,20,3.0,6.0,23.0,37.0,11.6,0.9,0.7,evening,2300
2013-10-19 22:00:00,Aotizhongxin,22,9.0,11.0,31.0,26.0,6.3,3.1,0.0,evening,2304
2013-10-20 00:00:00,Aotizhongxin,0,22.0,40.0,66.0,1.0,5.4,4.4,0.2,night,2308
2013-10-20 02:00:00,Aotizhongxin,2,25.0,30.0,59.0,1.0,4.6,3.7,0.6,night,2312
2013-10-20 04:00:00,Changping,4,3.0,6.0,40.0,21.0,9.1,0.0,0.8,night,2317
2013-10-20 07:00:00,Aotizhongxin,7,21.0,52.0,58.0,1.0,7.7,3.7,0.9,morning,2322
2013-10-20 11:00:00,Aotizhongxin,11,10.0,20.0,31.0,31.0,18.6,-0.8,2.6,morning,2329
2013-10-20 12:00:00,Aotizhongxin,12,10.0,10.0,25.0,39.0,19.1,-0.4,2.0,afternoon,2331
2013-10-20 13:00:00,Aotizhongxin,13,3.0,11.0,19.0,50.0,19.6,-0.4,1.0,afternoon,2333
2013-10-20 16:00:00,Aotizhongxin,16,16.0,36.0,36.0,40.0,16.8,0.8,2.1,afternoon,2339
2013-10-20 16:00:00,Changping,16,7.0,15.0,22.0,74.0,17.9,-1.4,1.1,afternoon,2340
2013-10-20 17:00:00,Aotizhongxin,17,22.0,38.0,50.0,29.0,13.5,2.7,1.5,afternoon,2341
2013-10-21 05:00:00,Changping,5,29.0,56.0,54.0,3.0,7.3,2.6,0.0,night,2358
2013-10-21 10:00:00,Changping,10,63.0,144.0,77.0,8.0,14.6,2.1,1.7,morning,2364
2013-10-21 11:00:00,Aotizhongxin,11,96.0,148.0,95.0,1.0,16.7,4.0,0.7,morning,2365
2013-10-21 15:00:00,Aotizhongxin,15,84.0,106.0,63.0,61.4754,18.0,3.5,3.0,afternoon,2373
2013-10-21 16:00:00,Aotizhongxin,16,82.0,119.0,54.0,71.757,16.4,3.4,1.4,afternoon,2375
2013-10-21 18:00:00,Aotizhongxin,18,71.0,106.0,74.0,45.1962,12.3,4.0,0.8,evening,2379
2013-10-21 18:00:00,Changping,18,97.0,135.0,87.0,44.0,13.8,3.8,0.2,evening,2380
2013-10-21 20:00:00,Changping,20,123.0,160.0,123.0,6.0,10.5,3.7,0.4,evening,2383
2013-10-21 21:00:00,Changping,21,111.0,150.0,114.0,4.0,9.7,3.9,0.7,evening,2384
2013-10-21 23:00:00,Changping,23,101.0,111.0,102.0,6.0,7.8,3.6,1.4,evening,2386
2013-10-22 02:00:00,Changping,2,88.0,114.0,76.0,3.0,6.3,3.6,1.5,night,2389
2013-10-22 07:00:00,Changping,7,99.0,128.0,77.0,5.0,6.7,3.7,1.0,morning,2394
2013-10-22 11:00:00,Changping,11,137.0,151.0,79.0,24.0,13.8,6.9,1.0,morning,2398
2013-10-22 13:00:00,Changping,13,147.0,177.0,101.0,26.0,16.4,4.1,3.5,afternoon,2400
2013-10-22 14:00:00,Changping,14,165.0,169.0,95.0,42.0,16.8,5.4,4.2,afternoon,2401
2013-10-22 16:00:00,Aotizhongxin,16,136.0,138.0,91.0,49.0518,15.4,8.2,1.3,afternoon,2403
2013-10-22 17:00:00,Aotizhongxin,17,134.0,139.0,65.0,54.0,14.0,6.4,1.0,afternoon,2405
2013-10-22 20:00:00,Changping,20,134.0,95.0,71.0,16.0,8.8,7.9,1.6,evening,2412
2013-10-22 21:00:00,Aotizhongxin,21,86.0,93.0,88.0,1.0,9.4,8.2,1.8,evening,2413
2013-10-22 22:00:00,Aotizhongxin,22,76.0,89.0,82.0,1.0,8.9,6.9,0.8,evening,2415
2013-10-23 02:00:00,Aotizhongxin,2,40.0,47.0,54.0,9.0,4.9,0.8,0.9,night,2423
2013-10-23 03:00:00,Changping,3,30.0,95.0,39.0,30.0,7.4,-7.5,2.4,night,2426
2013-10-23 04:00:00,Changping,4,19.0,66.0,26.0,36.0,5.7,-6.9,1.7,night,2428
2013-10-23 06:00:00,Aotizhongxin,6,19.0,53.0,38.0,14.0,3.0,1.2,0.8,morning,2431
2013-10-23 11:00:00,Aotizhongxin,11,26.0,110.0,28.0,40.0,15.0,-8.5,2.6,morning,2441
2013-10-23 11:00:00,Changping,11,19.0,83.0,21.0,55.0,13.4,-10.5,5.0,morning,2442
2013-10-23 17:00:00,Changping,17,21.0,62.0,44.0,44.0,12.3,-6.7,2.1,afternoon,2454
2013-10-23 18:00:00,Changping,18,21.0,78.0,63.0,25.0,10.7,-5.8,2.2,evening,2456
2013-10-23 19:00:00,Changping,19,15.0,72.0,21.0,48.0,9.7,-5.8,1.7,evening,2458
2013-10-23 20:00:00,Aotizhongxin,20,32.0,91.0,92.0,17.0,10.3,-7.0,1.9,evening,2459
2013-10-23 20:00:00,Changping,20,16.0,72.0,19.0,48.0,8.3,-6.7,0.8,evening,2460
2013-10-23 21:00:00,Aotizhongxin,21,17.0,91.0,50.0,26.0,9.7,-7.5,2.7,evening,2461
2013-10-23 23:00:00,Aotizhongxin,23,13.0,43.0,19.0,29.0,7.6,-6.9,2.5,evening,2465
2013-10-24 00:00:00,Aotizhongxin,0,9.0,34.0,19.0,31.0,6.8,-4.9,1.0,night,2467
2013-10-24 00:00:00,Changping,0,12.0,24.0,20.0,35.0,6.4,-6.6,2.5,night,2468
2013-10-24 05:00:00,Aotizhongxin,5,10.0,38.0,26.0,22.0,2.7,-3.0,0.0,night,2477
2013-10-24 08:00:00,Aotizhongxin,8,15.0,39.0,52.0,6.0,11.3,-2.9,1.1,morning,2483
2013-10-24 10:00:00,Changping,10,15.0,38.0,32.0,54.0,13.5,-3.8,3.4,morning,2488
2013-10-24 11:00:00,Aotizhongxin,11,14.0,22.0,15.0,64.0,14.6,-2.8,2.1,morning,2489
2013-10-24 14:00:00,Changping,14,22.0,51.0,27.0,72.0,16.4,-2.2,3.7,afternoon,2496
2013-10-24 18:00:00,Changping,18,33.0,50.0,22.0,82.0,12.9,-1.5,2.8,evening,2504
2013-10-24 20:00:00,Changping,20,36.0,45.0,20.0,80.0,12.6,-1.4,2.1,evening,2508
2013-10-24 21:00:00,Aotizhongxin,21,38.0,50.0,30.0,63.0,9.5,0.6,0.8,evening,2509
2013-10-24 23:00:00,Changping,23,39.0,54.0,27.0,39.0,8.7,-0.4,1.3,evening,2514
2013-10-25 03:00:00,Aotizhongxin,3,37.0,48.0,69.0,12.0,3.8,2.0,0.5,night,2521
2013-10-25 04:00:00,Changping,4,38.0,50.0,63.0,23.0,6.9,0.1,1.5,night,2524
2013-10-25 05:00:00,Aotizhongxin,5,38.0,50.0,65.0,20.0,3.3,1.8,0.4,night,2525
2013-10-25 05:00:00,Changping,5,38.0,51.0,38.0,37.0,7.0,0.0,1.3,night,2526
2013-10-25 08:00:00,Changping,8,39.0,60.0,45.0,27.0,11.8,-0.4,3.1,morning,2532
2013-10-25 09:00:00,Aotizhongxin,9,41.0,59.0,52.0,33.0,13.6,1.2,1.8,morning,2533
2013-10-25 10:00:00,Aotizhongxin,10,39.0,48.0,34.0,49.0,15.4,0.4,2.2,morning,2535
2013-10-25 11:00:00,Aotizhongxin,11,31.0,41.0,26.0,62.0,16.5,-0.3,2.2,morning,2537
2013-10-25 13:00:00,Changping,13,29.0,32.0,15.0,70.0,17.8,-3.6,2.7,afternoon,2542
2013-10-25 18:00:00,Changping,18,41.0,66.0,81.0,14.0,11.5,-0.3,1.2,evening,2552
2013-10-25 20:00:00,Aotizhongxin,20,54.0,92.0,118.0,1.0,5.8,3.3,0.5,evening,2555
2013-10-25 21:00:00,Aotizhongxin,21,71.0,134.0,134.0,1.0,4.8,3.0,0.0,evening,2557
2013-10-25 22:00:00,Aotizhongxin,22,74.0,129.0,123.0,1.0,4.6,2.8,0.6,evening,2559
2013-10-26 03:00:00,Changping,3,71.0,124.0,74.0,1.0,4.7,-0.7,0.8,night,2570
2013-10-26 04:00:00,Changping,4,48.0,71.0,66.0,1.0,3.7,-0.3,0.0,night,2571
2013-10-26 06:00:00,Changping,6,52.0,91.0,69.0,1.0,3.0,-0.5,0.2,morning,2575
2013-10-26 09:00:00,Changping,9,91.0,163.0,75.0,2.9988,12.2,0.6,1.4,morning,2581
2013-10-26 10:00:00,Changping,10,86.0,160.0,82.0,1.071,14.1,0.3,1.2,morning,2583
2013-10-26 12:00:00,Aotizhongxin,12,46.0,72.0,59.0,29.0,16.9,1.3,1.5,afternoon,2586
2013-10-26 15:00:00,Aotizhongxin,15,46.0,71.0,42.0,76.0,16.9,-0.4,3.0,afternoon,2592
2013-10-26 16:00:00,Aotizhongxin,16,48.0,97.0,42.0,71.0,15.0,-0.4,1.9,afternoon,2594
2013-10-26 18:00:00,Changping,18,59.0,103.0,87.0,22.7052,10.7,1.0,0.0,evening,2599
2013-10-26 19:00:00,Aotizhongxin,19,76.0,137.0,73.0,9.0,7.1,3.9,0.0,evening,2600
2013-10-26 22:00:00,Aotizhongxin,22,131.0,199.0,122.0,1.0,5.1,3.9,0.2,evening,2606
2013-10-27 01:00:00,Aotizhongxin,1,121.0,225.0,114.0,1.0,5.2,3.0,0.7,night,2612
2013-10-27 02:00:00,Aotizhongxin,2,131.0,225.0,111.0,1.0,4.9,3.4,0.5,night,2614
2013-10-27 04:00:00,Changping,4,81.0,90.0,57.0,10.71,4.5,0.4,0.8,night,2619
2013-10-27 05:00:00,Aotizhongxin,5,111.0,163.0,82.0,1.0,3.9,2.3,0.7,night,2620
2013-10-27 08:00:00,Changping,8,82.0,92.0,60.0,3.8556,9.4,1.8,0.9,morning,2627
2013-10-27 09:00:00,Changping,9,94.0,139.0,67.0,4.0698,11.1,1.6,0.5,morning,2629
2013-10-27 10:00:00,Changping,10,117.0,193.0,83.0,2.3562,13.0,1.9,0.9,morning,2631
2013-10-27 13:00:00,Aotizhongxin,13,197.0,243.0,132.0,8.0,15.9,4.3,1.2,afternoon,2636
2013-10-27 16:00:00,Aotizhongxin,16,231.0,285.0,174.0,5.0,12.5,6.3,0.0,afternoon,2642
2013-10-27 17:00:00,Changping,17,219.0,237.0,122.0,36.6282,12.6,4.3,0.6,afternoon,2645
2013-10-27 19:00:00,Aotizhongxin,19,256.0,294.0,162.0,1.0,7.7,6.5,0.0,evening,2648
2013-10-27 20:00:00,Aotizhongxin,20,279.0,319.0,161.0,1.0,7.1,6.0,0.0,evening,2650
2013-10-28 02:00:00,Changping,2,196.0,199.0,89.0,2.7846,7.2,3.4,1.3,night,2663
2013-10-28 04:00:00,Aotizhongxin,4,241.0,254.0,120.0,1.0,6.0,4.8,1.1,night,2666
2013-10-28 09:00:00,Aotizhongxin,9,248.0,280.0,111.0,1.0,11.0,5.7,1.3,morning,2673
2013-10-28 11:00:00,Changping,11,279.0,321.0,133.0,2.3562,15.0,5.5,1.3,morning,2678
2013-10-28 12:00:00,Aotizhongxin,12,279.0,292.0,113.0,2.0,15.7,6.1,1.1,afternoon,2679
