datetime,week_start,station,time_slot,PM2.5,PM10,NO2,O3,TEMP,WSPM,source_rows,source_index
2014-05-27,2014-05-27,Changping,evening,37.0,71.5,28.0,135.0,27.450000000000003,1.3,42,525
2014-05-27,2014-05-27,Changping,morning,40.0,97.5,37.0,89.0,28.65,1.6,42,526
2014-05-27,2014-05-27,Changping,night,31.0,52.5,31.0,71.0,22.55,1.25,40,527
2014-06-03,2014-06-03,Aotizhongxin,afternoon,37.5,37.5,25.5,136.0,29.3,1.95,42,528
2014-06-03,2014-06-03,Aotizhongxin,evening,36.5,36.5,52.0,84.0,23.3,0.8,42,529
2014-06-03,2014-06-03,Aotizhongxin,morning,53.5,57.0,54.0,36.0,25.2,1.45,42,530
2014-06-03,2014-06-03,Aotizhongxin,night,46.0,49.5,74.0,10.5,18.5,0.1,40,531
2014-06-03,2014-06-03,Changping,afternoon,24.0,28.0,17.0,139.0,29.4,2.5,41,532
2014-06-03,2014-06-03,Changping,evening,19.5,40.0,28.5,100.5,24.4,1.5,42,533
2014-06-03,2014-06-03,Changping,morning,29.5,55.5,35.0,70.5,25.200000000000003,1.45,42,534
2014-06-03,2014-06-03,Changping,night,21.0,42.5,28.0,60.0,18.9,1.2,40,535
2014-06-10,2014-06-10,Aotizhongxin,afternoon,47.0,47.0,33.0,152.0,30.1,1.5,42,536
2014-06-10,2014-06-10,Aotizhongxin,evening,56.0,56.0,49.5,117.0,24.2,0.8,42,537
2014-06-10,2014-06-10,Aotizhongxin,morning,67.0,67.0,57.5,39.0,25.55,1.2,42,538
2014-06-10,2014-06-10,Aotizhongxin,night,79.0,79.0,60.5,41.5,19.65,0.1,42,539
2014-06-10,2014-06-10,Changping,afternoon,46.0,50.5,18.0,170.5,29.75,1.7000000000000002,42,540
2014-06-10,2014-06-10,Changping,evening,26.0,68.5,28.0,128.5,24.65,1.2,36,541
2014-06-10,2014-06-10,Changping,morning,52.5,63.5,32.5,81.0,26.0,1.3,42,542
2014-06-10,2014-06-10,Changping,night,31.0,42.0,27.0,76.0,21.1,0.9,41,543
2014-06-17,2014-06-17,Aotizhongxin,afternoon,49.0,49.0,24.0,145.0,27.4,1.4,39,544
2014-06-17,2014-06-17,Aotizhongxin,evening,53.5,53.5,45.5,90.0,22.3,0.8500000000000001,42,545
2014-06-17,2014-06-17,Aotizhongxin,morning,42.0,42.0,43.0,50.5,23.3,1.3,42,546
2014-06-17,2014-06-17,Aotizhongxin,night,63.5,63.5,50.5,35.0,19.1,0.5,42,547
2014-06-17,2014-06-17,Changping,afternoon,46.0,66.0,22.0,170.0,26.7,2.3,35,548
2014-06-17,2014-06-17,Changping,evening,28.5,45.5,32.0,99.0,22.4,1.25,36,549
2014-06-17,2014-06-17,Changping,morning,39.0,53.0,30.0,53.0,24.2,1.5,37,550
2014-06-17,2014-06-17,Changping,night,40.5,42.5,31.5,53.0,19.2,1.1,36,551
2014-06-24,2014-06-24,Aotizhongxin,afternoon,63.0,63.0,31.0,179.0,32.9,2.1,41,552
2014-06-24,2014-06-24,Aotizhongxin,evening,58.0,58.0,50.0,108.0,27.0,1.1,41,553
2014-06-24,2014-06-24,Aotizhongxin,morning,55.0,55.0,54.0,51.0,27.7,1.3,41,554
2014-06-24,2014-06-24,Aotizhongxin,night,58.0,58.0,80.5,37.0,22.9,0.55,42,555
2014-06-24,2014-06-24,Changping,afternoon,48.0,68.0,24.0,167.0,33.3,2.4,41,556
2014-06-24,2014-06-24,Changping,evening,50.5,83.0,34.5,121.5,27.9,1.1,42,557
2014-06-24,2014-06-24,Changping,morning,40.5,85.0,37.5,70.5,29.05,1.7,42,558
2014-06-24,2014-06-24,Changping,night,24.5,39.0,29.0,80.0,23.5,1.3,42,559
2014-07-01,2014-07-01,Aotizhongxin,afternoon,169.0,169.0,39.0,187.0,31.2,1.6,39,560
2014-07-01,2014-07-01,Aotizhongxin,evening,173.0,173.0,49.0,139.0,27.700000000000003,1.15,42,561
2014-07-01,2014-07-01,Aotizhongxin,morning,135.0,135.0,55.5,44.0,27.05,0.9,42,562
2014-07-01,2014-07-01,Aotizhongxin,night,146.5,146.5,49.5,46.0,23.9,0.75,42,563
2014-07-01,2014-07-01,Changping,afternoon,151.0,160.0,26.0,202.5,30.8,2.0,42,564
2014-07-01,2014-07-01,Changping,evening,176.0,178.0,29.0,167.0,27.7,1.9,41,565
2014-07-01,2014-07-01,Changping,morning,147.0,153.0,36.0,64.0,26.6,1.5,41,566
2014-07-01,2014-07-01,Changping,night,135.0,135.0,28.5,71.0,25.0,1.2,42,567
2014-07-08,2014-07-08,Aotizhongxin,afternoon,12.5,12.5,18.5,114.5,33.650000000000006,1.9,42,568
2014-07-08,2014-07-08,Aotizhongxin,evening,30.0,30.0,49.5,86.5,27.200000000000003,0.75,40,569
2014-07-08,2014-07-08,Aotizhongxin,morning,22.0,22.0,49.0,36.5,30.5,1.7,42,570
2014-07-08,2014-07-08,Aotizhongxin,night,42.5,42.5,80.0,7.0,22.8,0.5,42,571
2014-07-08,2014-07-08,Changping,afternoon,10.5,24.0,20.5,116.5,34.05,2.2,42,572
2014-07-08,2014-07-08,Changping,evening,17.5,42.0,34.0,100.5,28.4,1.3,42,573
2014-07-08,2014-07-08,Changping,morning,14.0,27.5,24.5,68.0,31.2,2.2,42,574
2014-07-08,2014-07-08,Changping,night,16.0,29.0,28.0,61.5,24.95,1.15,42,575
2014-07-15,2014-07-15,Aotizhongxin,afternoon,79.0,79.0,26.0,151.0,32.7,2.1,42,576
2014-07-15,2014-07-15,Aotizhongxin,evening,65.0,65.0,36.0,114.0,29.3,1.3,42,577
2014-07-15,2014-07-15,Aotizhongxin,morning,70.0,70.0,49.5,48.5,27.65,1.3,40,578
2014-07-15,2014-07-15,Aotizhongxin,night,68.0,68.0,50.5,44.5,25.3,0.75,42,579
2014-07-15,2014-07-15,Changping,afternoon,87.5,112.5,21.0,195.0,32.150000000000006,2.9,42,580
2014-07-15,2014-07-15,Changping,evening,60.0,102.0,28.0,133.5,29.35,1.45,42,581
2014-07-15,2014-07-15,Changping,morning,86.0,112.0,31.5,64.5,27.9,1.4,42,582
2014-07-15,2014-07-15,Changping,night,55.0,80.0,30.0,68.0,26.1,1.0,42,583
2014-07-22,2014-07-22,Aotizhongxin,afternoon,72.0,72.0,33.0,177.5,32.849999999999994,1.7999999999999998,42,584
2014-07-22,2014-07-22,Aotizhongxin,evening,66.0,66.0,37.0,140.0,28.200000000000003,1.75,42,585
2014-07-22,2014-07-22,Aotizhongxin,morning,100.0,100.0,70.0,23.0,26.7,0.8,41,586
2014-07-22,2014-07-22,Aotizhongxin,night,83.5,83.5,50.0,22.5,23.4,0.0,42,587
2014-07-22,2014-07-22,Changping,afternoon,29.0,31.0,29.0,89.0,30.1,1.8,21,588
2014-07-22,2014-07-22,Changping,evening,23.0,39.5,46.0,70.5,27.7,1.5,16,589
2014-07-22,2014-07-22,Changping,morning,31.0,46.5,39.0,45.0,27.4,1.35,24,590
2014-07-22,2014-07-22,Changping,night,21.5,29.5,37.5,44.5,25.049999999999997,1.25,24,591
2014-07-29,2014-07-29,Aotizhongxin,afternoon,132.5,132.5,27.0,173.0,31.25,1.4,42,592
2014-07-29,2014-07-29,Aotizhongxin,evening,126.5,126.5,39.5,126.5,27.6,0.75,42,593
2014-07-29,2014-07-29,Aotizhongxin,morning,135.0,135.0,45.0,57.5,27.0,1.2,42,594
2014-07-29,2014-07-29,Aotizhongxin,night,121.0,121.0,48.0,48.0,25.7,0.8,41,595
2014-07-29,2014-07-29,Changping,afternoon,134.5,134.5,20.5,197.5,30.8,2.0,42,596
2014-07-29,2014-07-29,Changping,evening,128.5,146.0,34.0,138.5,28.45,1.4,42,597
2014-07-29,2014-07-29,Changping,morning,129.0,129.0,37.0,51.5,27.3,1.45,36,598
2014-07-29,2014-07-29,Changping,night,149.5,152.0,35.0,59.5,26.25,1.3,36,599
2014-08-05,2014-08-05,Aotizhongxin,afternoon,43.5,43.5,27.0,164.5,31.95,2.05,42,600
2014-08-05,2014-08-05,Aotizhongxin,evening,43.0,43.0,42.5,120.5,26.35,1.05,42,601
2014-08-05,2014-08-05,Aotizhongxin,morning,57.5,57.5,57.5,28.0,27.35,1.5,42,602
2014-08-05,2014-08-05,Aotizhongxin,night,54.5,54.5,56.0,32.0,21.7,0.5,42,603
2014-08-05,2014-08-05,Changping,afternoon,33.5,51.0,22.5,184.0,32.45,2.6500000000000004,42,604
2014-08-05,2014-08-05,Changping,evening,32.0,70.5,33.5,136.5,27.25,1.5,42,605
2014-08-05,2014-08-05,Changping,morning,28.0,54.5,35.5,65.5,27.75,1.65,42,606
2014-08-05,2014-08-05,Changping,night,25.0,41.5,36.0,74.0,21.75,1.3,42,607
2014-08-12,2014-08-12,Aotizhongxin,afternoon,37.0,37.0,32.0,172.5,30.35,1.7,42,608
2014-08-12,2014-08-12,Aotizhongxin,evening,35.5,37.0,48.0,120.5,24.5,0.8,42,609
2014-08-12,2014-08-12,Aotizhongxin,morning,37.0,37.0,48.0,50.0,25.2,1.2,42,610
2014-08-12,2014-08-12,Aotizhongxin,night,32.5,33.5,74.5,18.0,20.95,0.7,42,611
2014-08-12,2014-08-12,Changping,afternoon,33.0,49.0,25.0,188.0,31.2,2.4,41,612
2014-08-12,2014-08-12,Changping,evening,36.0,68.0,36.0,149.5,25.85,1.5,42,613
2014-08-12,2014-08-12,Changping,morning,34.0,51.5,42.4,53.5,25.45,1.6,42,614
2014-08-12,2014-08-12,Changping,night,20.0,33.0,28.0,79.5,22.0,1.3,42,615
2014-08-19,2014-08-19,Aotizhongxin,afternoon,81.5,100.0,41.0,175.5,31.6,2.1,40,616
2014-08-19,2014-08-19,Aotizhongxin,evening,90.0,140.0,49.5,102.5,26.5,1.15,42,617
2014-08-19,2014-08-19,Aotizhongxin,morning,112.0,136.0,64.0,24.0,26.0,1.2,41,618
2014-08-19,2014-08-19,Aotizhongxin,night,78.0,107.0,53.0,44.5,21.45,0.45,42,619
2014-08-19,2014-08-19,Changping,afternoon,61.5,80.0,26.0,147.0,32.2,2.7,42,620
2014-08-19,2014-08-19,Changping,evening,54.5,99.5,37.0,127.5,26.6,1.6,42,621
2014-08-19,2014-08-19,Changping,morning,65.5,77.5,41.0,57.5,26.9,1.75,42,622
2014-08-19,2014-08-19,Changping,night,60.5,60.5,31.0,59.5,22.4,1.15,42,623
2014-08-26,2014-08-26,Aotizhongxin,afternoon,79.0,102.0,42.0,98.0,26.3,1.1,33,624
2014-08-26,2014-08-26,Aotizhongxin,evening,84.0,127.5,67.0,71.0,22.25,0.7,42,625
2014-08-26,2014-08-26,Aotizhongxin,morning,62.0,87.5,61.5,36.5,23.65,1.2,42,626
2014-08-26,2014-08-26,Aotizhongxin,night,73.0,111.5,94.0,21.0,20.45,0.45,42,627
2014-08-26,2014-08-26,Changping,afternoon,55.5,76.0,29.5,138.5,26.7,2.0,42,628
2014-08-26,2014-08-26,Changping,evening,72.0,89.5,34.0,120.5,22.95,1.3,42,629
2014-08-26,2014-08-26,Changping,morning,53.5,61.0,38.0,61.0,23.15,1.4,42,630
2014-08-26,2014-08-26,Changping,night,50.5,51.5,32.0,82.0,20.8,1.2,42,631
2014-09-02,2014-09-02,Aotizhongxin,afternoon,50.0,101.5,38.0,108.5,28.8,2.1,34,632
2014-09-02,2014-09-02,Aotizhongxin,evening,68.0,137.5,48.5,104.5,23.9,1.0,36,633
2014-09-02,2014-09-02,Aotizhongxin,morning,75.0,126.0,60.0,24.0,22.8,1.4,35,634
2014-09-02,2014-09-02,Aotizhongxin,night,64.5,119.5,66.0,37.5,20.05,0.9,36,635
2014-09-02,2014-09-02,Changping,afternoon,22.5,59.0,21.0,141.0,28.8,2.25,40,636
2014-09-02,2014-09-02,Changping,evening,37.5,80.5,26.5,108.0,24.299999999999997,1.4,42,637
2014-09-02,2014-09-02,Changping,morning,42.5,93.0,32.0,39.5,23.7,1.5,42,638
2014-09-02,2014-09-02,Changping,night,30.0,59.0,23.5,59.5,19.5,1.3,42,639
2014-09-09,2014-09-09,Aotizhongxin,afternoon,48.0,75.0,38.0,91.0,26.6,1.65,42,640
2014-09-09,2014-09-09,Aotizhongxin,evening,56.5,117.0,67.0,56.5,20.6,0.5,42,641
2014-09-09,2014-09-09,Aotizhongxin,morning,75.5,78.5,77.0,14.0,22.200000000000003,1.2999999999999998,42,642
2014-09-09,2014-09-09,Aotizhongxin,night,66.0,122.5,82.0,2.0,18.799999999999997,0.75,42,643
2014-09-09,2014-09-09,Changping,afternoon,62.0,75.0,21.0,130.0,25.8,2.2,39,644
2014-09-09,2014-09-09,Changping,evening,50.5,88.5,35.5,92.5,20.5,1.1,42,645
2014-09-09,2014-09-09,Changping,morning,63.5,77.0,32.5,43.0,22.45,1.5,42,646
2014-09-09,2014-09-09,Changping,night,52.5,82.0,25.5,49.0,18.7,1.25,42,647
2014-09-16,2014-09-16,Aotizhongxin,afternoon,94.0,118.0,55.0,94.0,24.5,1.2,39,648
2014-09-16,2014-09-16,Aotizhongxin,evening,84.0,129.0,81.0,37.0,19.0,0.6,41,649
2014-09-16,2014-09-16,Aotizhongxin,morning,84.0,102.5,63.0,10.0,20.3,1.0,36,650
2014-09-16,2014-09-16,Aotizhongxin,night,78.0,114.0,73.0,5.0,16.9,0.8,37,651
2014-09-16,2014-09-16,Changping,afternoon,80.5,99.0,33.5,98.5,23.5,1.8,42,652
2014-09-16,2014-09-16,Changping,evening,92.0,108.5,45.0,60.5,18.55,1.2,42,653
2014-09-16,2014-09-16,Changping,morning,74.5,93.5,44.5,32.5,20.1,1.05,42,654
2014-09-16,2014-09-16,Changping,night,77.0,82.0,30.5,42.0,15.600000000000001,1.3,42,655
2014-09-23,2014-09-23,Aotizhongxin,afternoon,31.5,37.5,36.0,57.5,22.15,1.4,40,656
2014-09-23,2014-09-23,Aotizhongxin,evening,53.5,94.0,76.0,19.0,17.45,0.8,42,657
2014-09-23,2014-09-23,Aotizhongxin,morning,46.5,98.0,54.5,2.5,18.75,1.25,42,658
2014-09-23,2014-09-23,Aotizhongxin,night,75.0,85.0,66.0,2.0,16.05,0.6499999999999999,42,659
2014-09-23,2014-09-23,Changping,afternoon,31.5,32.0,29.0,54.0,21.1,1.75,42,660
2014-09-23,2014-09-23,Changping,evening,38.0,66.5,39.5,38.0,17.45,1.2000000000000002,42,661
2014-09-23,2014-09-23,Changping,morning,38.0,50.5,35.0,10.0,18.35,1.45,42,662
2014-09-23,2014-09-23,Changping,night,37.5,43.0,28.0,29.5,16.2,1.1,42,663
2014-09-30,2014-09-30,Aotizhongxin,afternoon,40.0,64.0,39.0,33.0,17.0,1.2,41,664
2014-09-30,2014-09-30,Aotizhongxin,evening,76.5,90.5,70.5,2.0,13.2,0.30000000000000004,42,665
2014-09-30,2014-09-30,Aotizhongxin,morning,49.5,54.5,47.0,2.0,13.9,1.2,42,666
2014-09-30,2014-09-30,Aotizhongxin,night,69.5,71.0,63.5,2.0,11.9,1.05,42,667
2014-09-30,2014-09-30,Changping,afternoon,28.5,48.0,24.0,48.0,16.450000000000003,1.65,42,668
2014-09-30,2014-09-30,Changping,evening,45.0,71.5,46.0,17.0,13.4,1.0,42,669
2014-09-30,2014-09-30,Changping,morning,36.5,49.5,35.0,14.5,13.8,1.55,42,670
2014-09-30,2014-09-30,Changping,night,35.0,54.5,38.0,9.5,10.7,1.2,42,671
2014-10-07,2014-10-07,Aotizhongxin,afternoon,254.0,254.0,98.0,48.0,19.75,0.9,28,672
2014-10-07,2014-10-07,Aotizhongxin,evening,246.5,330.5,151.5,2.0,13.05,0.0,20,673
2014-10-07,2014-10-07,Aotizhongxin,morning,207.0,210.5,93.0,3.5,15.5,1.0,22,674
2014-10-07,2014-10-07,Aotizhongxin,night,230.0,240.0,107.0,2.0,12.4,0.6499999999999999,18,675
2014-10-07,2014-10-07,Changping,afternoon,243.5,243.5,40.0,74.0,18.700000000000003,1.7,40,676
2014-10-07,2014-10-07,Changping,evening,157.0,170.5,44.0,52.0,14.7,1.25,42,677
2014-10-07,2014-10-07,Changping,morning,220.0,220.0,44.0,30.0,15.7,1.3,42,678
2014-10-07,2014-10-07,Changping,night,197.0,197.0,36.5,38.5,12.85,1.35,42,679
2014-10-14,2014-10-14,Aotizhongxin,afternoon,107.0,178.0,79.0,59.0,20.4,1.4,42,680
2014-10-14,2014-10-14,Aotizhongxin,evening,149.0,205.0,105.0,11.0,14.3,0.6,41,681
2014-10-14,2014-10-14,Aotizhongxin,morning,91.5,152.0,87.5,2.0,15.95,0.95,40,682
2014-10-14,2014-10-14,Aotizhongxin,night,99.5,160.5,96.5,2.0,7.55,0.5,42,683
2014-10-14,2014-10-14,Changping,afternoon,73.0,112.5,53.0,61.5,20.95,1.9,38,684
2014-10-14,2014-10-14,Changping,evening,48.0,111.5,67.0,49.5,13.35,1.2,28,685
2014-10-14,2014-10-14,Changping,morning,71.5,172.5,59.0,5.0,15.3,1.3,42,686
2014-10-14,2014-10-14,Changping,night,47.0,82.0,49.5,19.0,8.5,1.1,42,687
2014-10-21,2014-10-21,Aotizhongxin,afternoon,90.0,184.5,76.5,35.0,15.7,1.2,40,688
2014-10-21,2014-10-21,Aotizhongxin,evening,108.0,186.0,110.0,2.0,10.75,0.5,42,689
2014-10-21,2014-10-21,Aotizhongxin,morning,73.5,162.0,79.0,2.0,12.6,1.1,40,690
2014-10-21,2014-10-21,Aotizhongxin,night,104.5,202.0,97.0,2.0,10.6,1.1,42,691
2014-10-21,2014-10-21,Changping,afternoon,108.5,173.5,54.5,43.5,15.7,1.75,38,692
2014-10-21,2014-10-21,Changping,evening,109.0,161.0,81.0,7.0,11.2,1.0,41,693
2014-10-21,2014-10-21,Changping,morning,102.0,146.0,52.0,6.0,12.7,1.3,35,694
2014-10-21,2014-10-21,Changping,night,111.0,148.5,60.0,3.0,9.5,1.2,36,695
2014-10-28,2014-10-28,Aotizhongxin,afternoon,78.0,112.0,83.0,42.0,14.9,1.9,39,696
2014-10-28,2014-10-28,Aotizhongxin,evening,55.5,138.5,97.0,2.5,11.3,0.2,40,697
2014-10-28,2014-10-28,Aotizhongxin,morning,69.0,127.0,78.0,2.0,10.9,1.0,41,698
2014-10-28,2014-10-28,Aotizhongxin,night,101.5,149.0,85.5,2.0,8.6,0.30000000000000004,42,699
2014-10-28,2014-10-28,Changping,afternoon,70.0,114.0,61.0,40.0,14.2,1.8,41,700
2014-10-28,2014-10-28,Changping,evening,89.0,146.0,87.0,4.0,11.6,1.0,41,701
2014-10-28,2014-10-28,Changping,morning,51.0,91.5,50.5,9.5,10.649999999999999,1.2,40,702
2014-10-28,2014-10-28,Changping,night,55.5,97.5,56.0,13.0,8.45,1.1,42,703
2014-11-04,2014-11-04,Aotizhongxin,afternoon,48.5,51.0,54.5,42.5,13.15,1.55,42,704
2014-11-04,2014-11-04,Aotizhongxin,evening,66.0,88.0,87.0,2.0,5.2,0.4,41,705
2014-11-04,2014-11-04,Aotizhongxin,morning,56.0,65.5,61.5,2.0,5.65,0.9,42,706
2014-11-04,2014-11-04,Aotizhongxin,night,61.5,88.0,68.5,2.0,2.55,0.5,42,707
2014-11-04,2014-11-04,Changping,afternoon,47.5,67.5,34.5,62.0,13.55,1.7,42,708
2014-11-04,2014-11-04,Changping,evening,70.0,84.0,59.5,32.0,6.35,1.2,42,709
2014-11-04,2014-11-04,Changping,morning,54.0,81.0,46.0,11.0,6.9,1.3,39,710
2014-11-04,2014-11-04,Changping,night,50.5,61.5,42.5,18.0,2.3,1.1,40,711
2014-11-11,2014-11-11,Aotizhongxin,afternoon,14.0,35.0,22.5,48.0,11.3,2.0,42,712
2014-11-11,2014-11-11,Aotizhongxin,evening,29.5,79.0,84.0,2.0,6.05,1.1,42,713
2014-11-11,2014-11-11,Aotizhongxin,morning,20.5,46.5,53.5,8.5,5.1,1.6,42,714
2014-11-11,2014-11-11,Aotizhongxin,night,37.5,72.5,76.0,2.0,2.55,0.7,42,715
2014-11-11,2014-11-11,Changping,afternoon,12.5,39.0,15.5,56.0,10.9,3.6,42,716
2014-11-11,2014-11-11,Changping,evening,25.0,67.5,47.5,19.0,5.65,1.3,42,717
2014-11-11,2014-11-11,Changping,morning,18.0,49.5,28.0,36.0,5.85,2.8,42,718
2014-11-11,2014-11-11,Changping,night,22.0,38.5,38.0,24.0,3.2,1.3,42,719
2014-11-18,2014-11-18,Aotizhongxin,afternoon,89.0,113.0,92.0,5.0,9.95,1.3,38,720
2014-11-18,2014-11-18,Aotizhongxin,evening,127.5,186.5,116.0,2.0,3.65,0.8,42,721
2014-11-18,2014-11-18,Aotizhongxin,morning,96.0,145.0,93.0,2.0,3.5,1.1,41,722
2014-11-18,2014-11-18,Aotizhongxin,night,175.0,217.5,108.5,2.0,1.85,1.05,42,723
2014-11-18,2014-11-18,Changping,afternoon,132.0,184.0,97.0,16.0,10.2,1.6,41,724
2014-11-18,2014-11-18,Changping,evening,91.0,165.5,94.0,3.5,4.199999999999999,1.05,42,725
2014-11-18,2014-11-18,Changping,morning,98.0,152.0,76.0,8.0,4.0,1.1,41,726
2014-11-18,2014-11-18,Changping,night,85.0,120.0,84.0,5.0,1.6,1.1,42,727
2014-11-25,2014-11-25,Aotizhongxin,afternoon,76.0,173.0,82.5,22.5,6.300000000000001,1.6,42,728
2014-11-25,2014-11-25,Aotizhongxin,evening,151.0,264.5,98.5,2.0,3.4,1.2,42,729
2014-11-25,2014-11-25,Aotizhongxin,morning,85.5,169.5,91.0,2.0,2.85,1.35,42,730
2014-11-25,2014-11-25,Aotizhongxin,night,184.5,236.5,92.0,2.0,1.25,1.05,42,731
2014-11-25,2014-11-25,Changping,afternoon,71.0,157.0,69.0,18.5,6.4,1.7,42,732
2014-11-25,2014-11-25,Changping,evening,98.5,221.0,92.5,9.5,3.1500000000000004,1.15,42,733
2014-11-25,2014-11-25,Changping,morning,73.0,109.0,60.0,8.0,3.1,1.25,42,734
2014-11-25,2014-11-25,Changping,night,91.0,151.5,74.0,4.0,2.15,1.0,42,735
2014-12-02,2014-12-02,Aotizhongxin,afternoon,16.0,51.5,23.0,47.5,2.1500000000000004,2.4,40,736
2014-12-02,2014-12-02,Aotizhongxin,evening,60.5,104.0,86.0,2.0,-1.75,1.1,42,737
2014-12-02,2014-12-02,Aotizhongxin,morning,17.0,30.0,49.5,16.0,-3.0,1.5,42,738
2014-12-02,2014-12-02,Aotizhongxin,night,14.5,29.0,44.5,15.5,-3.9,1.25,42,739
2014-12-02,2014-12-02,Changping,afternoon,17.5,51.0,25.0,45.0,2.2,3.7,40,740
2014-12-02,2014-12-02,Changping,evening,37.0,75.0,61.5,12.5,-1.85,1.4,42,741
2014-12-02,2014-12-02,Changping,morning,17.0,39.0,36.0,30.0,-3.7,2.1,41,742
2014-12-02,2014-12-02,Changping,night,12.0,23.5,19.0,38.0,-4.05,1.7000000000000002,42,743
2014-12-09,2014-12-09,Aotizhongxin,afternoon,29.5,88.0,27.5,39.0,3.4,2.9,40,744
2014-12-09,2014-12-09,Aotizhongxin,evening,61.0,109.0,73.0,10.0,-0.5,2.0,41,745
2014-12-09,2014-12-09,Aotizhongxin,morning,43.0,83.0,53.0,6.0,-1.7,1.7,39,746
2014-12-09,2014-12-09,Aotizhongxin,night,119.0,190.0,104.0,2.0,-1.7,1.4,39,747
2014-12-09,2014-12-09,Changping,afternoon,19.5,72.5,20.0,52.5,2.75,3.9499999999999997,42,748
2014-12-09,2014-12-09,Changping,evening,44.5,88.0,61.5,12.0,-1.1,1.3,42,749
2014-12-09,2014-12-09,Changping,morning,28.5,79.0,31.5,33.0,-2.5,2.1500000000000004,42,750
2014-12-09,2014-12-09,Changping,night,55.5,80.0,52.0,10.5,-3.8,1.3,42,751
2014-12-16,2014-12-16,Aotizhongxin,afternoon,9.5,53.5,10.5,49.5,-1.15,5.85,2,752
2014-12-16,2014-12-16,Aotizhongxin,evening,8.0,49.0,15.0,46.0,-1.1,4.9,5,753
2014-12-16,2014-12-16,Aotizhongxin,morning,11.0,44.0,22.0,38.0,-3.75,2.95,10,754
2014-12-16,2014-12-16,Aotizhongxin,night,8.5,23.0,21.0,39.5,-3.6500000000000004,3.6,12,755
2014-12-16,2014-12-16,Changping,afternoon,15.0,46.0,21.0,43.0,1.35,3.95,40,756
2014-12-16,2014-12-16,Changping,evening,32.0,67.5,56.5,13.5,-1.15,1.4500000000000002,40,757
2014-12-16,2014-12-16,Changping,morning,15.0,40.0,31.0,28.0,-3.3,3.1,41,758
2014-12-16,2014-12-16,Changping,night,14.5,28.5,33.5,22.5,-4.300000000000001,2.5,38,759
2014-12-23,2014-12-23,Changping,afternoon,29.0,98.0,32.0,43.0,6.8,2.7,39,760
2014-12-23,2014-12-23,Changping,evening,46.0,86.0,67.0,8.5,2.3499999999999996,1.35,42,761
2014-12-23,2014-12-23,Changping,morning,63.5,94.5,64.5,7.5,0.0,1.4,42,762
2014-12-23,2014-12-23,Changping,night,81.0,113.0,67.0,7.0,-2.0,1.5,41,763
2014-12-30,2014-12-30,Aotizhongxin,afternoon,51.0,118.0,52.0,21.0,4.0,2.4,31,764
2014-12-30,2014-12-30,Aotizhongxin,evening,93.0,132.0,92.5,3.0,-1.2,1.4,36,765
2014-12-30,2014-12-30,Aotizhongxin,morning,140.5,156.0,95.0,2.0,-2.0,1.4500000000000002,30,766
2014-12-30,2014-12-30,Aotizhongxin,night,144.5,180.5,107.0,2.0,-5.0,1.1,30,767
2014-12-30,2014-12-30,Changping,afternoon,27.5,74.0,30.0,46.5,4.0,1.7000000000000002,42,768
2014-12-30,2014-12-30,Changping,evening,52.0,100.0,59.0,30.0,0.0,1.6,37,769
2014-12-30,2014-12-30,Changping,morning,23.0,80.0,45.0,24.0,-1.5,1.4,42,770
2014-12-30,2014-12-30,Changping,night,19.0,113.0,47.0,21.5,-2.15,1.6,42,771
2015-01-06,2015-01-06,Aotizhongxin,afternoon,36.0,51.0,50.0,31.0,3.0,2.1,41,772
2015-01-06,2015-01-06,Aotizhongxin,evening,88.0,155.5,93.5,2.0,0.0,1.3,42,773
2015-01-06,2015-01-06,Aotizhongxin,morning,23.0,34.5,56.5,2.0,-1.0,1.2,42,774
2015-01-06,2015-01-06,Aotizhongxin,night,68.0,86.5,71.5,2.0,-4.0,1.2,42,775
2015-01-06,2015-01-06,Changping,afternoon,28.0,38.0,39.0,47.5,4.0,2.1,40,776
2015-01-06,2015-01-06,Changping,evening,75.0,105.0,79.5,13.5,-1.0,1.2,42,777
2015-01-06,2015-01-06,Changping,morning,76.5,94.0,69.0,11.0,-2.0,1.2,42,778
2015-01-06,2015-01-06,Changping,night,77.5,82.0,71.0,14.0,-3.5,1.5,42,779
2015-01-13,2015-01-13,Aotizhongxin,afternoon,85.5,103.0,64.5,23.5,2.0,1.7000000000000002,42,780
2015-01-13,2015-01-13,Aotizhongxin,evening,124.0,161.5,104.5,2.0,-1.2,1.2,42,781
2015-01-13,2015-01-13,Aotizhongxin,morning,100.0,110.0,72.0,3.0,-2.6,1.2,41,782
2015-01-13,2015-01-13,Aotizhongxin,night,161.0,181.0,98.0,2.0,-3.45,1.2,42,783
2015-01-13,2015-01-13,Changping,afternoon,55.0,113.5,61.5,31.5,2.0,1.4,42,784
2015-01-13,2015-01-13,Changping,evening,92.5,125.5,90.0,8.0,-1.0,1.2,42,785
2015-01-13,2015-01-13,Changping,morning,108.5,115.0,75.5,8.0,-2.0,1.1,42,786
2015-01-13,2015-01-13,Changping,night,133.0,133.5,82.0,8.0,-4.0,1.25,42,787
2015-01-20,2015-01-20,Aotizhongxin,afternoon,86.0,101.5,57.0,25.5,3.0,1.55,42,788
2015-01-20,2015-01-20,Aotizhongxin,evening,85.5,112.0,82.0,3.0,-1.0,1.15,42,789
